tokenname_w_tokenid,time_est_buy,time_est_sell,price_buy,price_sell,currency_buy,currency_sell,hash_buy,hash_sell,wallet_address,pnl,pnl_w_fees
VeeFriends_6091,2021-09-01 00:18:45,2021-09-01 01:04:03,7.95,10.75,eth,eth,0xa13be083afa24ce1caedb1e5b6481203fb9df9c24691c7385ddc3d1361cd835e,0x7b0cc17837f9d63d49a733c0e37f113d48e39ab5780ef5ef5dfba4c0aba1d87e,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,2.8,2.0475000000000003
Wicked Apes_2210,2021-08-24 23:15:59,2021-08-25 00:29:31,0.08900000000000001,0.27,eth,eth,0x31b97c1d0b82ac2baa483038eb4f66e180222c2ad67af51237247257e6a4949f,0x05e25163c78c0657fede9f092c933a348054cfec84c7c7e5ef8e24389df309bc,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.181,0.16210000000000002
World Of Women_1072,2021-08-29 21:02:02,2021-08-29 21:10:47,2.695,3.29,weth,eth,0x15d342649789db18d65c8d4e36d0b2291f813056d770f7fe59823b64371314cd,0x7ccb3fef7e1985b4204662fc0994a9a6795c08510c1316d3e36f3ef87cb35729,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.5950000000000002,0.36470000000000047
World Of Women_1076,2021-08-31 12:30:43,2021-08-31 14:27:13,2.53,2.8,weth,eth,0xc73280abc975de9c9d1954b393d5ef7b1ccfa17d1c2e9b69fccc09ce88c4e01c,0x2b8bbd7fe0e167f04c1bd82e23a87f1a129bbfa10c221ee66fbf6a1b24c79f14,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.27,0.07400000000000029
World Of Women_1692,2021-08-31 15:08:41,2021-08-31 17:32:33,2.53,3.2,weth,eth,0x277f9cf4ab6169c9c7018e758a70034bc8f59b98315389f983c6eab13b28da7b,0x0bc594be4a79b79be6698605d711a3c24a7158e04663ef6b9eb809064af94eaa,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.6700000000000004,0.4460000000000006
World Of Women_2005,2021-09-07 16:41:49,2021-09-11 11:22:47,1.49,1.46,weth,eth,0x47caa43fcf7ad16d22fac98b74f7d53b17e9ea7fac30896bb5ff349acb9b31f2,0x078818a96250b8f270dba757ed37847f490400a4adf3208e793a4608af96c422,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,-0.030000000000000027,-0.13219999999999987
World Of Women_4805,2021-09-07 14:15:42,2021-09-11 15:07:35,1.49,1.45,weth,eth,0x98fc0ad33143973ff5547c37327a83cf239e00163b4391063aff4edcbd8860ff,0x750ae0fb4ca1e22096656155ab0aa05c3494d9a96bce3fdc6a3cc111f5735e2e,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,-0.040000000000000036,-0.14149999999999996
World Of Women_5414,2021-08-29 22:23:03,2021-08-29 23:15:57,2.695,3.7,weth,eth,0xb4e41f39ed5dc6c3405cb781660eb7006302112ad75fb522f7dda80ac370be82,0x63c65f383570672bc01c3043f456d183471492d5c6665ca958e19f68815dd98e,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,1.0050000000000003,0.7460000000000004
World Of Women_8455,2021-08-19 16:06:37,2021-08-19 18:18:50,0.5121,0.8,weth,eth,0xea51eab029143ae04f4a347fb701a0bb4b5af0e19e7ee3ce56ae8dea9d5da612,0xa436fa1d4d14b18eee9286f3fd126fc6fb57608fbbd972c9ed150f38687fa525,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.28790000000000004,0.2319000000000001
World Of Women_9737,2021-09-07 15:56:59,2021-09-07 16:56:31,1.49,1.9,weth,eth,0xe401d4d1ebaf1cb94c6d479fd194fb9c415a1dd26d50b0a67c579853039be2c2,0x56acfec32787e797d5d9e4ca07f3a0277f4ee0f4f1dfd1e57fbb1842ca4dcf8d,0x2d1194e75b408c9395a8bbbedc0079322b62c0a4,0.4099999999999999,0.2769999999999999
