token_id,name,rarity_score,rarity_rank,price_ratio_pred,time_est,price,price_ratio,price_ratio_diff,rarest_trait,global_rarity,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,rarest_trait_price_4,rarest_trait_price_5,rarest_trait_price_6,rarest_trait_price_7,rarest_trait_price_8,floor_price_ratio_edge,global_rarity_edge,level,rarest_trait_depth_edge,floor_price,next_level_price,is_rarest_trait_large_group,next_level_price_diff,rarest_trait_liquidity_edge,otm_fudge_edge,itm_fudge_factor,required_edge,edge,edge_ratio,feature,coeff,trait_category
8689,woman #8689,105.94,2863,1.2104391266919081,2022-08-16 11:36:28,5.0,1.8867924528301887,-0.6763533261382806,clothes_70s shirt,0.0421,2.65,2.66,2.69,2.7,2.7,2.75,2.8,2.8,0.18867924528301888,0.0421,10,0.23025850929940458,2.65,,True,0.0,0.9210340371976183,0.0,1.0,0.9688627077052235,-0.6763533261382806,-0.69808995718314,,,
3352,woman #3352,113.55,1981,1.1980552605382355,2022-08-15 01:51:29,5.0,1.8867924528301887,-0.6887371922919532,facial features_neck tattoo,0.0227,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.18867924528301888,0.0227,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9682137297011943,-0.6887371922919532,-0.7113483016859388,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
500,woman #500,102.34,3365,1.1981636335675376,2022-08-17 13:40:23,5.0,1.8867924528301887,-0.6886288192626511,hairstyle_double buns,0.0182,3.7,4.2,5.0,5.0,5.55,6.3,7.77,13.8,0.18867924528301888,0.0182,3,0.10986122886681098,2.65,5.0,False,0.0,0.9210340371976183,0.0,1.0,0.9467334814430295,-0.6886288192626511,-0.7273734717959163,hairstyle_double buns,0.0,hairstyle
1379,woman #1379,111.11,2220,1.1802889724031949,2022-08-10 21:15:09,5.0,1.8867924528301887,-0.7065034804269938,face accessories_cateye sunglasses,0.0221,5.0,5.0,5.5,12.0,20.0,25.0,172.0,,0.18867924528301888,0.0221,1,0.0,2.65,5.0,False,0.0,0.9210340371976183,0.0,1.0,0.9404211637756317,-0.7065034804269938,-0.7512628465213416,face accessories_cateye sunglasses,0.0,face accessories
2078,woman #2078,80.04,7915,1.1034446444556292,2022-08-16 16:40:26,4.999,1.8864150943396225,-0.7829704498839933,earrings_yam's fave,0.0381,2.65,3.2,3.29,3.4,3.65,4.0,4.0,4.0,0.18864150943396224,0.0381,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9686897892838818,-0.7829704498839933,-0.8082777980583606,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,0.0,earrings
7660,woman #7660,81.79,7553,1.060031285867957,2022-08-14 12:42:33,3.3,1.2452830188679245,-0.18525173299996744,hairstyle_curly ponytail,0.039,2.7,2.99,3.3,3.89,4.0,5.0,5.0,5.5,0.12452830188679245,0.039,3,0.10986122886681098,2.65,3.89,False,0.5900000000000003,0.15021923820805022,0.0,1.0,0.22729629804891427,-0.18525173299996744,-0.8150230980009239,hairstyle_grouping_retro_curly ponytail,-0.006868138485329239,hairstyle
4220,woman #4220,90.58,5618,1.0907670109277618,2022-07-30 15:33:19,5.0,1.8867924528301887,-0.7960254419024269,facial features_sunset,0.0297,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.18867924528301888,0.0297,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9684031321623745,-0.7960254419024269,-0.8219980042040543,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
8604,woman #8604,75.51,8744,1.011150669039556,2022-08-05 22:55:58,3.99,1.5056603773584907,-0.4945097083189347,hairstyle_royal,0.0227,3.15,3.75,3.99,4.0,4.44,4.7,5.0,5.75,0.15056603773584906,0.0227,3,0.10986122886681098,2.65,4.0,False,0.009999999999999787,0.5579729825986244,0.0,1.0,0.5887178956321981,-0.4945097083189347,-0.839977367747421,hairstyle_royal,0.0,hairstyle
4513,woman #4513,70.58,9425,0.995415957282449,2022-08-14 16:35:08,4.8,1.8113207547169812,-0.8159047974345321,hairstyle_retro,0.0408,2.7,2.99,3.3,3.5,3.89,4.0,4.35,4.39,0.18113207547169813,0.0408,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9673655707880101,-0.8159047974345321,-0.8434296423945511,hairstyle_grouping_retro_curly ponytail,-0.006868138485329239,hairstyle
3053,woman #3053,106.95,2718,1.0561970797477227,2022-08-13 13:31:41,4.97,1.8754716981132076,-0.8192746183654849,facial features_claw scar,0.0236,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.18754716981132075,0.0236,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9680152786426277,-0.8192746183654849,-0.8463447183543319,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
9922,woman #9922,80.38,7842,0.988662976839403,2022-08-11 13:21:39,4.8,1.8113207547169812,-0.8226577778775782,facial features_claw scar,0.0236,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.18113207547169813,0.0236,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9667928772731069,-0.8226577778775782,-0.8509141898086074,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
5995,woman #5995,79.84,7943,1.0091482446459688,2022-08-17 08:07:01,2.99,1.128301886792453,-0.11915364214648427,necklace_wolf pendant,0.0229,2.9,2.99,5.0,5.99,6.0,7.77,11.0,11.0,0.1128301886792453,0.0229,2,0.06931471805599453,2.65,5.0,False,2.01,0.027642491792714653,0.0,1.0,0.13719948603798193,-0.11915364214648427,-0.8684700328505466,necklace_wolf pendant,0.0,necklace
3631,woman #3631,79.12,8096,1.0179627630487857,2022-08-15 14:17:46,4.99,1.8830188679245285,-0.8650561048757428,facial features_eyebrow tattoo mmxxi,0.0303,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.18830188679245285,0.0303,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9683482686259761,-0.8650561048757428,-0.8933315965992294,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
5138,woman #5138,85.41,6718,1.0352857725124753,2022-08-15 19:11:50,5.0,1.8867924528301887,-0.8515066803177134,mouth_cigarette,0.0502,3.0,4.25,4.5,5.0,5.0,5.25,5.5,6.0,0.18867924528301888,0.0502,4,0.13862943611198905,2.65,5.0,False,0.0,0.9210340371976183,0.0,1.0,0.9516520981082538,-0.8515066803177134,-0.8947667766512416,mouth_cigarette,0.0,mouth
5839,woman #5839,87.71,6258,1.0354611877708286,2022-07-30 21:16:07,5.0,1.8867924528301887,-0.8513312650593601,face accessories_hypnotic glasses,0.0209,3.89,4.89,4.99,5.0,5.0,6.0,6.25,6.4,0.18867924528301888,0.0209,4,0.13862943611198905,2.65,5.0,False,0.0,0.9210340371976183,0.0,1.0,0.9505569345567058,-0.8513312650593601,-0.8956131233279364,face accessories_hypnotic glasses,0.0,face accessories
4363,woman #4363,96.76,4337,1.021252053967252,2022-08-11 09:09:10,5.015,1.8924528301886792,-0.8712007762214271,facial features_crystal queen,0.0221,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.18924528301886792,0.0221,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.968310314891987,-0.8712007762214271,-0.8997123781735277,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
9965,woman #9965,111.36,2193,1.0857354515522226,2022-08-16 05:01:41,3.29,1.241509433962264,-0.15577398241004148,hairstyle_cotton candy,0.0228,2.89,3.2,3.29,5.015,5.5,6.0,8.45,25.0,0.12415094339622641,0.0228,3,0.10986122886681098,2.6500000000000004,5.015,False,1.7249999999999996,0.04293325895148082,0.0,1.0,0.1727600968930434,-0.15577398241004148,-0.9016780217857941,hairstyle_cotton candy,0.0,hairstyle
3144,woman #3144,83.54,7134,0.9893339763673715,2022-08-17 15:57:10,3.4,1.2830188679245282,-0.2936848915571567,earrings_yam's fave,0.0381,2.65,3.2,3.29,3.4,3.65,4.0,4.0,4.0,0.12830188679245283,0.0381,4,0.13862943611198905,2.65,3.65,False,0.25,0.23608540011180215,0.0,1.0,0.30474156404596525,-0.2936848915571567,-0.9637178718189527,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,0.0,earrings
5329,woman #5329,99.0,3935,1.1480590813068403,2022-08-09 07:35:35,5.5,2.0754716981132075,-0.9274126168063672,necklace_golden bib,0.0251,4.0,5.5,5.5,5.55,6.0,10.0,10.0,10.0,0.20754716981132076,0.0251,2,0.06931471805599453,2.65,5.5,False,0.0,0.9210340371976183,0.0,1.0,0.9470026745011944,-0.9274126168063672,-0.9793136194624311,necklace_golden bib,-0.03464361104531477,necklace
1041,woman #1041,93.98,4912,0.9994166795378638,2022-08-13 20:30:38,3.15,1.1886792452830188,-0.189262565745155,hairstyle_royal,0.0227,3.15,3.75,3.99,4.0,4.44,4.7,5.0,5.75,0.11886792452830189,0.0227,1,0.0,2.65,3.75,False,0.6000000000000001,0.14853852637641213,0.0,1.0,0.19159479977218108,-0.189262565745155,-0.9878272582042974,hairstyle_royal,0.0,hairstyle
6197,woman #6197,137.79,701,1.2642595320938206,2022-08-17 13:52:49,6.0,2.2641509433962264,-0.9998914113024058,clothes_emerald elven cape,0.0117,4.69,5.0,5.89,6.0,6.0,6.3,7.77,11.0,0.22641509433962265,0.0117,4,0.13862943611198905,2.65,6.0,False,0.0,0.9210340371976183,0.0,1.0,0.9586044560600019,-0.9998914113024058,-1.0430698553312583,clothes_emerald elven cape,0.09778023089945065,clothes
902,woman #902,71.69,9295,1.0553254221057609,2022-07-18 05:46:38,5.5,2.0754716981132075,-1.0201462760074467,clothes_faux fur coat,0.0404,3.67,3.75,4.0,4.0,4.0,4.44,4.99,5.0,0.20754716981132076,0.0404,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.972641077930609,-1.0201462760074467,-1.0488414474308547,clothes_faux fur coat,0.02643135192892069,clothes
2453,woman #2453,72.73,9159,1.067984698162752,2022-08-14 21:05:29,3.3,1.2452830188679245,-0.17729832070517237,clothes_warrior armor,0.0177,3.0,3.3,4.45,5.0,5.66,5.7,5.9,22.2,0.12452830188679245,0.0177,2,0.06931471805599453,2.65,4.45,False,1.1500000000000004,0.08347976976229718,0.0,1.0,0.16611438850851024,-0.17729832070517237,-1.0673266915471875,clothes_warrior armor,0.08595174682366293,clothes
9483,woman #9483,111.48,2177,1.0449340685812851,2022-08-02 22:33:08,5.5,2.0754716981132075,-1.0305376295319224,necklace_golden bib,0.0251,4.0,5.5,5.5,5.55,6.0,10.0,10.0,10.0,0.20754716981132076,0.0251,2,0.06931471805599453,2.65,5.5,False,0.0,0.9210340371976183,0.0,1.0,0.9470026745011944,-1.0305376295319224,-1.088209840668853,necklace_golden bib,-0.03464361104531477,necklace
9428,woman #9428,74.41,8910,0.9866597646775628,2022-08-11 22:50:04,5.5,2.0754716981132075,-1.0888119334356448,facial features_sunset,0.0297,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.20754716981132076,0.0297,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9722554173045358,-1.0888119334356448,-1.119882609092833,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
4605,woman #4605,95.68,4551,0.9667498730405133,2022-08-15 00:19:27,3.5,1.3207547169811322,-0.35400484394061893,necklace_wow coin,0.0481,2.65,2.7,3.5,3.7,4.0,4.5,5.0,6.0,0.13207547169811323,0.0481,3,0.10986122886681098,2.65,3.7,False,0.20000000000000018,0.258399755243223,0.0,1.0,0.3140023301540332,-0.35400484394061893,-1.1273955953351127,necklace_wow coin,-0.04467853604276871,necklace
268,woman #268,152.07,397,1.3463327431336447,2022-08-17 17:35:40,6.5,2.452830188679245,-1.1064974455456005,lips color_space,0.0195,3.65,3.67,5.5,6.5,6.5,8.0,15.0,16.0,0.24528301886792453,0.0195,4,0.13862943611198905,2.65,6.5,False,0.0,0.9210340371976183,0.0,1.0,0.9633617324651392,-1.1064974455456005,-1.1485794050737228,lips color_space,0.1037393322832003,lips color
7641,woman #7641,145.74,513,1.344060338178529,2022-08-17 06:27:55,6.5,2.452830188679245,-1.1087698505007162,lips color_space,0.0195,3.65,3.67,5.5,6.5,6.5,8.0,15.0,16.0,0.24528301886792453,0.0195,4,0.13862943611198905,2.65,6.5,False,0.0,0.9210340371976183,0.0,1.0,0.9633617324651392,-1.1087698505007162,-1.1509382334125866,lips color_space,0.1037393322832003,lips color
9373,woman #9373,84.73,6851,1.0822207728785023,2022-08-11 09:07:04,3.75,1.4150943396226416,-0.33287356674413937,hairstyle_royal,0.0227,3.15,3.75,3.99,4.0,4.44,4.7,5.0,5.75,0.14150943396226418,0.0227,2,0.06931471805599453,2.65,3.99,False,0.2400000000000002,0.24016759956382758,0.0,1.0,0.28814096536201417,-0.33287356674413937,-1.155245545616619,hairstyle_royal,0.0,hairstyle
9288,woman #9288,99.81,3808,1.1565256997440945,2022-07-27 08:18:28,6.0,2.2641509433962264,-1.1076252436521319,clothes_emerald elven cape,0.0117,4.69,5.0,5.89,6.0,6.0,6.3,7.77,11.0,0.22641509433962265,0.0117,4,0.13862943611198905,2.65,6.0,False,0.0,0.9210340371976183,0.0,1.0,0.9586044560600019,-1.1076252436521319,-1.1554559721166187,clothes_emerald elven cape,0.09778023089945065,clothes
3488,woman #3488,117.85,1610,1.18723737562273,2022-08-14 03:42:19,4.99,1.8830188679245285,-0.6957814923017986,face accessories_hypnotic glasses,0.0209,3.89,4.89,4.99,5.0,5.0,6.0,6.25,6.4,0.18830188679245285,0.0209,3,0.10986122886681098,2.65,5.0,False,0.009999999999999787,0.5579729825986244,0.0,1.0,0.5994145055700006,-0.6957814923017986,-1.1607685263474894,face accessories_hypnotic glasses,0.0,face accessories
398,woman #398,100.74,3644,1.1227372840705983,2022-08-16 08:07:17,5.95,2.2452830188679247,-1.1225457347973264,clothes_freedom is power tee,0.0368,3.89,5.95,6.0,6.25,6.66,6.75,6.99,8.2,0.22452830188679246,0.0368,2,0.06931471805599453,2.65,6.0,True,0.0,0.9210340371976183,0.0,1.0,0.9512494027140792,-1.1225457347973264,-1.1800751008037527,,,
2481,woman #2481,98.02,4122,1.0034837175176072,2022-07-30 15:59:12,5.75,2.169811320754717,-1.16632760323711,hairstyle_royal,0.0227,3.15,3.75,3.99,4.0,4.44,4.7,5.0,5.75,0.2169811320754717,0.0227,8,0.20794415416798356,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.969092653261769,-1.16632760323711,-1.2035253794479694,hairstyle_royal,0.0,hairstyle
2990,woman #2990,76.93,8520,0.9813190621593577,2022-08-11 12:03:34,5.8,2.188679245283019,-1.2073601831236611,clothes_psychedelic dress,0.0492,2.65,2.66,2.69,2.7,2.7,2.75,2.8,2.8,0.2188679245283019,0.0492,10,0.23025850929940458,2.65,,True,0.0,0.9210340371976183,0.0,1.0,0.9755236989272246,-1.2073601831236611,-1.2376533593713666,,,
8368,woman #8368,102.83,3302,1.1913585853939672,2022-07-23 23:51:34,6.4,2.415094339622642,-1.2237357542286746,face accessories_hypnotic glasses,0.0209,3.89,4.89,4.99,5.0,5.0,6.0,6.25,6.4,0.24150943396226418,0.0209,8,0.20794415416798356,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.97483746625884,-1.2237357542286746,-1.2553228579991271,face accessories_hypnotic glasses,0.0,face accessories
514,woman #514,91.22,5465,1.0305959021243234,2022-08-10 14:55:38,6.0,2.2641509433962264,-1.233555041271903,face accessories_black mask,0.0398,3.0,3.15,3.25,3.29,3.49,3.5,3.5,3.65,0.22641509433962265,0.0398,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9768165199903962,-1.233555041271903,-1.2628318788916786,face accessories_grouping_classic aviator wow_black round retro_black mask_oversized statement sunglasses_psychedelic sunglasses,-0.03632059342737147,face accessories
6056,woman #6056,76.84,8534,1.0138162093533987,2022-07-20 18:36:39,6.0,2.2641509433962264,-1.2503347340428277,face accessories_oversized statement sunglasses,0.0396,3.0,3.15,3.25,3.29,3.49,3.5,3.5,3.65,0.22641509433962265,0.0396,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9768083915109186,-1.2503347340428277,-1.2800204675850717,face accessories_grouping_classic aviator wow_black round retro_black mask_oversized statement sunglasses_psychedelic sunglasses,-0.03632059342737147,face accessories
5425,woman #5425,75.88,8682,0.9858888673543004,2022-08-09 16:23:06,5.95,2.2452830188679247,-1.2593941515136242,necklace_rainbow,0.0474,2.75,2.8,3.0,3.15,3.16,3.249,3.25,3.29,0.22452830188679246,0.0474,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9767202245932529,-1.2593941515136242,-1.2894113583427522,necklace_grouping_malka_amazonite energy_gold ruler_rainbow_spike choker,-0.026280802241943024,necklace
8987,woman #8987,81.55,7596,1.0556438335731053,2022-08-17 01:43:10,3.5,1.3207547169811322,-0.2651108834080269,hairstyle_rose hair,0.0388,2.8,3.5,4.2,4.99,5.89,6.99,7.77,7.99,0.13207547169811323,0.0388,2,0.06931471805599453,2.65,4.2,False,0.7000000000000002,0.1331234583936863,0.0,1.0,0.20365597348999281,-0.2651108834080269,-1.3017584452098276,hairstyle_grouping_lollipop_natural red_bun_fuchsia_braided ponytail_lucky green_long dark_rose hair,-0.0031300465573708214,hairstyle
2187,woman #2187,57.67,10000,0.9518289248394284,2022-08-03 21:21:59,6.0,2.2641509433962264,-1.3123220185567979,clothes_polka dot top,0.0573,2.65,2.66,2.69,2.7,2.7,2.75,2.8,2.8,0.22641509433962265,0.0573,10,0.23025850929940458,2.65,,True,0.0,0.9210340371976183,0.0,1.0,0.9776859228433986,-1.3123220185567979,-1.3422736155801231,,,
1518,woman #1518,88.28,6127,0.9865877561838859,2022-08-16 13:34:40,3.15,1.1886792452830188,-0.20209148909913288,clothes_steampunk octopus top,0.0186,3.15,4.3,4.94,4.95,6.5,9.9,12.0,23.581,0.11886792452830189,0.0186,1,0.0,2.65,4.3,False,1.15,0.08347976976229722,0.0,1.0,0.14643911854839958,-0.20209148909913288,-1.3800375958445805,clothes_steampunk octopus top,-0.08988823545806442,clothes
3960,woman #3960,110.44,2295,1.1684447015305603,2022-08-15 14:30:28,6.85,2.5849056603773586,-1.4164609588467982,face accessories_hypnotic glasses,0.0209,3.89,4.89,4.99,5.0,5.0,6.0,6.25,6.4,0.25849056603773585,0.0209,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9841630258813002,-1.4164609588467982,-1.439254393425706,face accessories_hypnotic glasses,0.0,face accessories
3289,woman #3289,82.7,7344,1.0291930744270568,2022-08-17 17:52:04,6.5,2.452830188679245,-1.4236371142521884,necklace_gold ruler,0.0477,2.75,2.8,3.0,3.15,3.16,3.249,3.25,3.29,0.24528301886792453,0.0477,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9817136691145185,-1.4236371142521884,-1.4501551308094487,necklace_grouping_malka_amazonite energy_gold ruler_rainbow_spike choker,-0.026280802241943024,necklace
7190,woman #7190,88.33,6113,0.9587021188211935,2022-07-30 11:47:54,4.94,1.8641509433962267,-0.9054488245750332,clothes_steampunk octopus top,0.0186,3.15,4.3,4.94,4.95,6.5,9.9,12.0,23.581,0.18641509433962267,0.0186,3,0.10986122886681098,2.65,4.95,False,0.009999999999999787,0.5579729825986244,0.0,1.0,0.5987486002620641,-0.9054488245750332,-1.5122353925816787,clothes_steampunk octopus top,-0.08988823545806442,clothes
3152,woman #3152,80.1,7902,1.088676422388147,2022-08-15 19:58:25,4.0,1.509433962264151,-0.42075753987600395,hairstyle_royal,0.0227,3.15,3.75,3.99,4.0,4.44,4.7,5.0,5.75,0.15094339622641512,0.0227,4,0.13862943611198905,2.65,4.44,False,0.4400000000000004,0.179554019206796,0.0,1.0,0.27341719996080543,-0.42075753987600395,-1.5388846785656494,hairstyle_royal,0.0,hairstyle
8646,woman #8646,85.85,6641,1.008429999190862,2022-08-15 22:58:40,3.4,1.2830188679245282,-0.27458886873366617,earrings_lightning bolts,0.0226,3.4,4.25,4.99,5.0,6.0,6.75,15.0,24.0,0.12830188679245283,0.0226,1,0.0,2.65,4.25,False,0.8500000000000001,0.11370785694959056,0.0,1.0,0.1729208225939604,-0.27458886873366617,-1.5879456540548327,earrings_lightning bolts,0.024006204696173275,earrings
1070,woman #1070,73.6,9035,1.0599733695718931,2022-08-11 16:24:48,7.0,2.6415094339622645,-1.5815360643903713,clothes_faux fur coat,0.0404,3.67,3.75,4.0,4.0,4.0,4.44,4.99,5.0,0.26415094339622647,0.0404,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.986271037635418,-1.5815360643903713,-1.6035511578866795,clothes_faux fur coat,0.02643135192892069,clothes
4009,woman #4009,93.8,4954,1.4817238963654633,2022-08-14 05:03:07,5.0,1.8867924528301887,-0.4050685564647254,hairstyle_purple rainbow,0.0187,5.0,5.5,7.77,9.9,10.0,15.0,17.0,19.0,0.18867924528301888,0.0187,1,0.0,2.65,5.5,False,0.5,0.1667706820558076,0.0,1.0,0.2525114017107522,-0.4050685564647254,-1.604159470504722,hairstyle_purple rainbow,0.4565221445862071,hairstyle
1981,woman #1981,113.87,1940,1.0638349917955612,2022-08-17 08:53:57,7.0,2.6415094339622645,-1.5776744421667033,face accessories_3d glasses,0.0216,3.25,3.25,4.7,6.0,6.99,7.0,7.0,7.69,0.26415094339622647,0.0216,6,0.1791759469228055,2.65,7.0,False,0.0,0.9210340371976183,0.0,1.0,0.975012819674359,-1.5776744421667033,-1.6181063575078172,face accessories_3d glasses,0.0,face accessories
2136,woman #2136,79.53,8008,1.0045959197139802,2022-08-11 05:01:04,6.9,2.6037735849056607,-1.5991776651916805,facial features_claw scar,0.0236,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.2603773584905661,0.0236,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9847212842199831,-1.5991776651916805,-1.6239901491094715,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
8251,woman #8251,86.41,6530,1.0136176603278848,2022-08-16 10:37:15,3.65,1.3773584905660377,-0.36374083023815285,earrings_flower power,0.0366,2.65,3.65,4.2,4.88,5.0,5.5,5.55,6.0,0.13773584905660377,0.0366,2,0.06931471805599453,2.65,4.2,False,0.5500000000000003,0.1572396640753751,0.0,1.0,0.22324776866312093,-0.36374083023815285,-1.6293145164063647,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,0.0,earrings
1300,woman #1300,97.55,4193,1.0503886103039182,2022-07-23 09:03:45,7.0,2.6415094339622645,-1.5911208236583463,face accessories_3d glasses,0.0216,3.25,3.25,4.7,6.0,6.99,7.0,7.0,7.69,0.26415094339622647,0.0216,6,0.1791759469228055,2.65,7.0,False,0.0,0.9210340371976183,0.0,1.0,0.975012819674359,-1.5911208236583463,-1.631897336682977,face accessories_3d glasses,0.0,face accessories
6040,woman #6040,129.16,1003,1.3096240682692333,2022-08-15 15:07:00,7.77,2.9320754716981132,-1.62245140342888,face accessories_3d glasses,0.0216,3.25,3.25,4.7,6.0,6.99,7.0,7.0,7.69,0.29320754716981134,0.0216,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9938611092595709,-1.62245140342888,-1.6324729766693562,face accessories_3d glasses,0.0,face accessories
6219,woman #6219,76.99,8508,1.0246703257356709,2022-08-04 16:40:12,6.98,2.6339622641509437,-1.6092919384152728,facial features_eye scar,0.0308,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.26339622641509436,0.0308,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9857225222500698,-1.6092919384152728,-1.6326013681231568,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
7995,woman #7995,104.28,3081,1.0952820642399173,2022-08-17 11:22:13,7.2,2.716981132075472,-1.6216990678355547,facial features_neck tattoo,0.0227,2.69,2.7,2.75,2.9,3.2,3.29,3.4,3.5,0.2716981132075472,0.0227,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9877539336807871,-1.6216990678355547,-1.6418047172866435,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.0,facial features
7658,woman #7658,75.26,8784,0.9810513063505881,2022-08-16 10:17:31,6.9,2.6037735849056607,-1.6227222785550726,earrings_yam's fave,0.0381,2.65,3.2,3.29,3.4,3.65,4.0,4.0,4.0,0.2603773584905661,0.0381,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.985175445083693,-1.6227222785550726,-1.6471404018978755,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,0.0,earrings
1023,woman #1023,73.52,9047,1.0007434449791053,2022-08-07 15:36:44,7.0,2.6415094339622645,-1.6407659889831592,face accessories_black mask,0.0398,3.0,3.15,3.25,3.29,3.49,3.5,3.5,3.65,0.26415094339622647,0.0398,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.9862466424168166,-1.6407659889831592,-1.6636467171765779,face accessories_grouping_classic aviator wow_black round retro_black mask_oversized statement sunglasses_psychedelic sunglasses,-0.03632059342737147,face accessories
9798,woman #9798,69.9,9518,0.9886410708786629,2022-08-11 12:30:07,7.0,2.6415094339622645,-1.6528683630836016,earrings_yam's fave,0.0381,2.65,3.2,3.29,3.4,3.65,4.0,4.0,4.0,0.26415094339622647,0.0381,10,0.23025850929940458,2.65,,False,0.0,0.9210340371976183,0.0,1.0,0.986179501753329,-1.6528683630836016,-1.676031959846018,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,0.0,earrings
1069,woman #1069,98.57,4020,1.0690226609856293,2022-08-13 03:15:00,3.5,1.3207547169811322,-0.25173205599550297,facial features_cyber warrior,0.012,3.3,3.5,6.5,11.0,12.0,16.0,17.0,25.0,0.13207547169811323,0.012,2,0.06931471805599453,2.65,6.5,False,3.0,-0.012405264866997888,0.0,1.0,0.1501544237106636,-0.25173205599550297,-1.6764877768807658,facial features_cyber warrior,0.037394795621671355,facial features
