token_id,name,rarity_score,rarity_rank,price_ratio_pred,time_est,price,price_ratio,price_ratio_diff,rarest_trait,global_rarity,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,rarest_trait_price_4,rarest_trait_price_5,rarest_trait_price_6,rarest_trait_price_7,rarest_trait_price_8,floor_price_ratio_edge,global_rarity_edge,level,rarest_trait_depth_edge,floor_price,next_level_price,is_rarest_trait_large_group,next_level_price_diff,rarest_trait_liquidity_edge,required_edge,edge,edge_ratio,feature,coeff,trait_category
5455,woman #5455,106.03,2853,1.7463512551854101,2022-03-05 03:56:41,21.9,2.772151898734177,-1.0258006435487668,skin tone_rainbow bright,0.0197,18.0,20.0,20.8,21.0,21.9,22.0,22.0,22.22,0.2772151898734177,0.0197,5,0.16094379124341002,7.9,22.0,False,0.10000000000000142,0.4369447852467007,0.5422729947089775,-1.0258006435487668,-1.8916683175404758,skin tone_rainbow bright,0.6246096913828757,skin tone
5149,woman #5149,91.02,5509,1.2691611946122376,2022-03-10 21:41:54,25.0,3.1645569620253164,-1.8953957674130788,face accessories_psychedelic sunglasses,0.039,7.9,8.4,8.5,8.6,8.88,9.15,9.95,10.0,0.31645569620253167,0.039,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0014928289510399,-1.8953957674130788,-1.8925704834035704,face accessories_grouping_classic aviator wow_black round retro_black mask_oversized statement sunglasses_psychedelic sunglasses,-0.033399506311259666,face accessories
7199,woman #7199,98.35,4051,1.2672197528038516,2022-03-11 08:39:51,25.0,3.1645569620253164,-1.8973372092214649,hairstyle_royal,0.0227,8.43,9.2,11.0,11.0,12.0,12.9,13.0,13.131,0.31645569620253167,0.0227,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0009905975783973,-1.8973372092214649,-1.8954595715599276,hairstyle_royal,0.048844289059771555,hairstyle
9478,woman #9478,113.93,1932,1.264537984221158,2022-03-08 10:34:52,25.0,3.1645569620253164,-1.9000189778041585,clothes_emerald elven cape,0.0117,12.09,13.0,13.0,13.69,17.5,17.5,17.69,18.0,0.31645569620253167,0.0117,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0008015669653783,-1.9000189778041585,-1.8984972051606388,clothes_emerald elven cape,0.05898008210257307,clothes
5399,woman #5399,89.09,5939,1.073454387948158,2022-02-28 15:00:06,23.45,2.9683544303797467,-1.8949000424315887,earrings_60s fantasy,0.0399,7.9,8.0,8.1,8.888,9.0,9.5,9.99,10.25,0.29683544303797466,0.0399,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,0.995502872434268,-1.8949000424315887,-1.9034601455222893,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,-0.009051685123355411,earrings
1762,woman #1762,106.34,2798,1.1350681517839163,2022-03-06 22:32:19,24.0,3.0379746835443036,-1.9029065317603873,earrings_flower power,0.0366,7.9,8.0,8.1,8.888,9.0,9.5,9.99,10.25,0.30379746835443033,0.0366,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,0.9974743809040355,-1.9029065317603873,-1.9077247177373482,earrings_grouping_lucky charms_60s fantasy_yam's fave_flower power,-0.009051685123355411,earrings
5612,woman #5612,176.34,191,1.2852844948087898,2022-03-02 19:58:32,25.0,3.1645569620253164,-1.8792724672165266,necklace_empress of darkness,0.0058,25.0,25.0,29.99,42.0,90.0,100.0,130.0,,0.31645569620253167,0.0058,1,0.0,7.9,25.0,False,0.0,0.9210340371976183,0.9739001721611783,-1.8792724672165266,-1.9296356248158781,,,
5700,woman #5700,126.01,1143,1.352714592894624,2022-03-10 22:50:45,13.9,1.759493670886076,-0.40677907799145196,face accessories_on fire,0.0116,12.0,13.0,13.9,20.0,22.0,24.9,25.0,28.0,0.1759493670886076,0.0116,3,0.10986122886681098,7.9,20.0,False,6.1,0.02585739882937103,0.20935814878152836,-0.40677907799145196,-1.9429818249679804,face accessories_on fire,0.14366508724728716,face accessories
5034,woman #5034,93.98,4910,1.2106027280051792,2022-03-10 16:02:30,25.0,3.1645569620253164,-1.9539542340201372,clothes_nft goddesses top,0.0189,9.5,9.79,12.0,12.0,12.42,14.0,14.7,15.0,0.31645569620253167,0.0189,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.000911632683104,-1.9539542340201372,-1.9521745678809326,clothes_nft goddesses top,-0.0652268970228438,clothes
2004,woman #2004,150.22,429,2.3812715160062345,2022-03-10 15:25:44,35.0,4.430379746835443,-2.049108230829208,clothes_naiade,0.0098,15.0,17.0,19.0,25.0,27.0,29.9,33.5,35.0,0.4430379746835443,0.0098,8,0.20794415416798356,7.9,,False,0.0,0.9210340371976183,1.0430355487426488,-2.049108230829208,-1.9645622177492923,clothes_naiade,0.9836916866116907,clothes
813,woman #813,118.23,1579,1.169391339997663,2022-03-10 11:43:16,14.0,1.7721518987341771,-0.6027605587365141,face accessories_cateye sunglasses,0.0221,10.5,11.79,12.5,14.0,15.0,15.78,16.0,16.69,0.17721518987341772,0.0221,4,0.13862943611198905,7.9,15.0,False,1.0,0.2066862759472976,0.3063184139805539,-0.6027605587365141,-1.96775816022206,face accessories_cateye sunglasses,-0.013281156354354522,face accessories
9267,woman #9267,86.14,6579,1.194341871428128,2022-02-28 13:47:35,25.0,3.1645569620253164,-1.9702150905971885,face accessories_hypnotic glasses,0.0209,10.33,11.0,12.69,13.808,15.0,19.9,20.0,20.0,0.31645569620253167,0.0209,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0009513956433433,-1.9702150905971885,-1.968342418195909,face accessories_hypnotic glasses,0.0774799172092205,face accessories
687,woman #687,98.95,3946,1.0801855745191489,2022-03-08 09:18:22,14.0,1.7721518987341771,-0.6919663242150282,clothes_nft goddesses top,0.0189,9.5,9.79,12.0,12.0,12.42,14.0,14.7,15.0,0.17721518987341772,0.0189,6,0.1791759469228055,7.9,14.7,False,0.6999999999999993,0.24235377034117095,0.3501454033342956,-0.6919663242150282,-1.9762256411927952,clothes_nft goddesses top,-0.0652268970228438,clothes
5367,woman #5367,103.49,3211,1.0659908793937727,2022-02-18 16:37:20,24.0,3.0379746835443036,-1.9719838041505309,facial features_cyber warrior,0.012,10.5,10.9,11.0,11.95,12.0,12.12,12.6,13.82,0.30379746835443033,0.012,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,0.9968749071773694,-1.9719838041505309,-1.978165755755817,facial features_cyber warrior,0.0024911291644959463,facial features
6992,woman #6992,174.44,200,1.5279892351180262,2022-03-10 07:09:17,28.0,3.5443037974683542,-2.016314562350328,lips color_space,0.0195,10.75,12.5,12.55,12.9,14.5,14.77,17.0,17.5,0.35443037974683544,0.0195,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0135698411401228,-2.016314562350328,-1.9893198085711183,lips color_space,0.12578550169174435,lips color
7273,woman #7273,114.65,1866,1.7563236659012422,2022-03-03 00:12:30,30.0,3.7974683544303796,-2.0411446885291373,skin tone_rainbow bright,0.0197,18.0,20.0,20.8,21.0,21.9,22.0,22.0,22.22,0.37974683544303794,0.0197,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0227015340803638,-2.0411446885291373,-1.9958361462365268,skin tone_rainbow bright,0.6246096913828757,skin tone
7275,woman #7275,116.66,1693,1.264082472358585,2022-03-01 20:56:53,15.0,1.8987341772151898,-0.6346517048566047,facial features_elven warrior,0.0099,12.0,15.0,15.69,17.634,17.99,20.0,20.0,22.0,0.18987341772151897,0.0099,2,0.06931471805599453,7.9,15.69,False,0.6899999999999995,0.24379264408638085,0.3168427184062484,-0.6346517048566047,-2.003049677294048,facial features_elven warrior,0.05514250559534924,facial features
5327,woman #5327,129.12,1006,1.159470138469349,2022-03-08 14:09:43,25.0,3.1645569620253164,-2.0050868235559673,necklace_wolf pendant,0.0229,9.94,10.01,11.0,11.9,12.0,13.99,14.0,17.0,0.31645569620253167,0.0229,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0009951530553767,-2.0050868235559673,-2.0030934389999415,necklace_wolf pendant,-0.08754749828996361,necklace
9042,woman #9042,100.46,3695,1.1493266166320169,2022-03-05 22:40:25,25.0,3.1645569620253164,-2.0152303453932996,facial features_neck tattoo,0.0227,8.1,8.5,9.0,9.388,9.5,9.9,9.9,9.99,0.31645569620253167,0.0227,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0009905975783973,-2.0152303453932996,-2.0132360386486723,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.010797966145506491,facial features
1353,woman #1353,115.19,1823,1.1479445979977678,2022-03-07 23:00:23,25.0,3.1645569620253164,-2.016612364027549,earrings_white ovals,0.021,8.99,9.499,10.5,12.0,13.49,13.6,18.0,19.0,0.31645569620253167,0.021,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0009534886498757,-2.016612364027549,-2.0146913786649896,earrings_white ovals,-0.023942967669509617,earrings
9109,woman #9109,112.59,2064,1.1368904605151293,2022-03-10 08:34:34,25.0,3.1645569620253164,-2.027666501510187,clothes_steampunk octopus top,0.0186,8.888,10.95,11.0,12.5,13.0,13.49,14.0,15.0,0.31645569620253167,0.0186,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.00090601279059,-2.027666501510187,-2.0258310726467945,clothes_steampunk octopus top,-0.013670447978177389,clothes
4308,woman #4308,78.2,8284,1.1090633179905205,2022-03-09 11:18:19,25.0,3.1645569620253164,-2.055493644034796,facial features_crystal queen,0.0221,8.1,8.5,9.0,9.388,9.5,9.9,9.9,9.99,0.31645569620253167,0.0221,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.000977170788803,-2.055493644034796,-2.0534870364875544,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.010797966145506491,facial features
3865,woman #3865,84.6,6888,1.1044412498817284,2022-03-06 22:31:51,25.0,3.1645569620253164,-2.0601157121435882,face accessories_classic aviator wow,0.0414,7.9,8.4,8.5,8.6,8.88,9.15,9.95,10.0,0.31645569620253167,0.0414,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0015891605046237,-2.0601157121435882,-2.0568470520444277,face accessories_grouping_classic aviator wow_black round retro_black mask_oversized statement sunglasses_psychedelic sunglasses,-0.033399506311259666,face accessories
2997,woman #2997,95.77,4534,1.1033354400474744,2022-02-26 17:36:15,25.0,3.1645569620253164,-2.061221521977842,facial features_cyber warrior,0.012,10.5,10.9,11.0,11.95,12.0,12.12,12.6,13.82,0.31645569620253167,0.012,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0008051191117864,-2.061221521977842,-2.05956332818039,facial features_cyber warrior,0.0024911291644959463,facial features
7215,woman #7215,148.17,465,1.4353937969107076,2022-03-08 11:59:19,15.69,1.9860759493670885,-0.550682152456381,facial features_elven warrior,0.0099,12.0,15.0,15.69,17.634,17.99,20.0,20.0,22.0,0.19860759493670885,0.0099,3,0.10986122886681098,7.9,17.634,False,1.9440000000000008,0.14021150534347282,0.2669676808255118,-0.550682152456381,-2.0627296560901054,facial features_elven warrior,0.05514250559534924,facial features
1515,woman #1515,92.13,5294,1.066819640692183,2022-02-22 16:35:58,25.0,3.1645569620253164,-2.0977373213331334,hairstyle_long dark,0.0416,7.9,8.4,8.5,8.6,8.888,8.9,8.99,9.499,0.31645569620253167,0.0416,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0015974473012383,-2.0977373213331334,-2.0943916410583885,hairstyle_grouping_lollipop_natural red_bun_fuchsia_braided ponytail_lucky green_long dark_rose hair,0.03640211918576027,hairstyle
9082,woman #9082,63.04,9944,1.0567057819430328,2022-02-18 23:54:34,25.0,3.1645569620253164,-2.1078511800822834,clothes_red leather jacket,0.0374,7.9,8.0,8.3,8.4,8.43,8.5,8.5,8.5,0.31645569620253167,0.0374,10,0.23025850929940458,7.9,,True,0.0,0.9210340371976183,1.0014317981971397,-2.1078511800822834,-2.104837477576617,,,
1900,woman #1900,98.05,4116,1.7152182930388846,2022-03-06 17:21:31,18.0,2.2784810126582276,-0.5632627196193429,skin tone_rainbow bright,0.0197,18.0,20.0,20.8,21.0,21.9,22.0,22.0,22.22,0.22784810126582275,0.0197,1,0.0,7.900000000000001,20.0,False,2.0,0.13737155789130306,0.26678416776099034,-0.5632627196193429,-2.1113048961884617,skin tone_rainbow bright,0.6246096913828757,skin tone
4118,woman #4118,110.77,2265,1.2491059514948433,2022-03-06 10:49:09,26.75,3.3860759493670884,-2.136969997872245,hairstyle_double buns,0.0182,9.33,9.95,12.0,13.0,13.0,14.9,14.939,15.0,0.33860759493670883,0.0182,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0081215314287013,-2.136969997872245,-2.1197543463274204,hairstyle_double buns,0.11109796005312846,hairstyle
2680,woman #2680,83.69,7097,1.0279394348485535,2022-03-03 09:58:41,25.0,3.1645569620253164,-2.136617527176763,clothes_psychedelic dress,0.0492,7.9,8.0,8.3,8.4,8.43,8.5,8.5,8.5,0.31645569620253167,0.0492,10,0.23025850929940458,7.9,,True,0.0,0.9210340371976183,1.001941877775531,-2.136617527176763,-2.132476518418804,,,
3620,woman #3620,104.94,2988,1.2332348978742969,2022-03-07 15:20:35,13.69,1.7329113924050632,-0.49967649453076635,clothes_emerald elven cape,0.0117,12.09,13.0,13.0,13.69,17.5,17.5,17.69,18.0,0.17329113924050632,0.0117,4,0.13862943611198905,7.9,17.5,False,3.8100000000000005,0.07292335703343661,0.23388596686639126,-0.49967649453076635,-2.136410752750333,clothes_emerald elven cape,0.05898008210257307,clothes
1955,woman #1955,114.29,1900,1.3463503644161836,2022-03-10 17:52:57,17.0,2.151898734177215,-0.8055483697610315,facial features_red blue bolt,0.0097,10.0,12.88,15.0,17.0,17.5,25.0,28.0,35.0,0.2151898734177215,0.0097,4,0.13862943611198905,7.9,17.5,False,0.5,0.27600099400329214,0.37655735402335244,-0.8055483697610315,-2.1392448219483584,facial features_red blue bolt,0.13544655582927306,facial features
1163,woman #1163,178.02,180,1.5289848636377068,2022-03-01 18:34:19,29.0,3.670886075949367,-2.1419012123116605,face accessories_resting butterfly,0.0083,22.0,28.0,28.88,29.0,29.0,32.0,32.0,69.0,0.3670886075949367,0.0083,4,0.13862943611198905,7.9,29.0,False,0.0,0.9210340371976183,1.0011716906001993,-2.1419012123116605,-2.139394503881345,,,
1602,woman #1602,95.17,4662,1.3003844843551966,2022-03-10 19:50:35,18.88,2.389873417721519,-1.0894889333663222,clothes_gala dress,0.0192,10.0,15.0,17.88,18.0,18.88,19.0,20.0,22.5,0.2389873417721519,0.0192,5,0.16094379124341002,7.9,19.0,False,0.120000000000001,0.41871262956730587,0.508632243989987,-1.0894889333663222,-2.1419973787343496,clothes_gala dress,0.23413784785338876,clothes
7421,woman #7421,143.17,572,1.3828150081355528,2022-03-11 06:48:12,28.0,3.5443037974683542,-2.161488789332801,face accessories_on fire,0.0116,12.0,13.0,13.9,20.0,22.0,24.9,25.0,28.0,0.35443037974683544,0.0116,8,0.20794415416798356,7.9,,False,0.0,0.9210340371976183,1.0086128707371664,-2.161488789332801,-2.1430311391456174,face accessories_on fire,0.14366508724728716,face accessories
2030,woman #2030,95.31,4631,1.3531445737608276,2022-03-10 01:38:44,14.69,1.8594936708860759,-0.5063490971252482,hairstyle_black and white,0.011,12.9,13.5,14.69,17.88,17.9,19.69,20.0,21.0,0.1859493670886076,0.011,3,0.10986122886681098,7.9,17.88,False,3.1899999999999995,0.09068418426762227,0.2345021918982073,-0.5063490971252482,-2.1592510203275377,hairstyle_black and white,0.2521176611150671,hairstyle
4851,woman #4851,77.92,8350,1.1541833534725225,2022-03-10 18:21:39,15.0,1.8987341772151898,-0.7445508237426672,clothes_warrior armor,0.0177,8.1,10.9,13.0,14.488,15.0,15.78,17.0,17.99,0.18987341772151897,0.0177,5,0.16094379124341002,7.9,15.78,False,0.7799999999999994,0.23153241187714763,0.34040470978924764,-0.7445508237426672,-2.1872518279892064,clothes_warrior armor,0.06177146276642808,clothes
4669,woman #4669,128.43,1033,1.5114134365940473,2022-02-27 21:54:18,19.69,2.492405063291139,-0.980991626697092,hairstyle_black and white,0.011,12.9,13.5,14.69,17.88,17.9,19.69,20.0,21.0,0.24924050632911393,0.011,6,0.1791759469228055,7.9,20.0,False,0.3099999999999987,0.3238045740975925,0.44631295315887975,-0.980991626697092,-2.197990490201784,hairstyle_black and white,0.2521176611150671,hairstyle
8646,woman #8646,85.85,6641,0.9960975868427038,2022-03-09 02:53:46,14.733,1.8649367088607596,-0.8688391220180558,earrings_lightning bolts,0.0226,9.8,14.733,15.0,17.5,17.5,17.69,27.0,29.0,0.18649367088607596,0.0226,2,0.06931471805599453,7.9,15.0,False,0.26699999999999946,0.33873693800548654,0.3934944632254422,-0.8688391220180558,-2.208008506387236,earrings_lightning bolts,-0.0063788237996737366,earrings
7880,woman #7880,154.39,368,1.404080959999707,2022-02-18 20:34:05,29.0,3.670886075949367,-2.2668051159496603,facial features_elven warrior,0.0099,12.0,15.0,15.69,17.634,17.99,20.0,20.0,22.0,0.3670886075949367,0.0099,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0179266842986863,-2.2668051159496603,-2.2268844612433014,facial features_elven warrior,0.05514250559534924,facial features
3080,woman #3080,176.23,192,1.6821931503788963,2022-03-01 05:31:50,20.0,2.531645569620253,-0.8494524192413566,hairstyle_badass bob,0.0178,12.49,15.0,16.0,18.0,19.0,20.0,20.88,21.21,0.2531645569620253,0.0178,6,0.1791759469228055,7.900000000000001,20.88,False,0.879999999999999,0.2194696130982862,0.3803683266663695,-0.8494524192413566,-2.233236470255402,hairstyle_badass bob,-0.05139389835513985,hairstyle
193,woman #193,170.84,223,1.4115682525229958,2022-03-02 19:59:16,29.0,3.670886075949367,-2.2593178234263713,face accessories_resting butterfly,0.0083,22.0,28.0,28.88,29.0,29.0,32.0,32.0,69.0,0.3670886075949367,0.0083,4,0.13862943611198905,7.9,29.0,False,0.0,0.9210340371976183,1.0011716906001993,-2.2593178234263713,-2.256673700064289,,,
4591,woman #4591,87.07,6396,1.0152389885011057,2022-03-10 13:23:20,14.0,1.7721518987341771,-0.7569129102330714,clothes_steampunk octopus top,0.0186,8.888,10.95,11.0,12.5,13.0,13.49,14.0,15.0,0.17721518987341772,0.0186,7,0.19459101490553132,7.9,15.0,False,1.0,0.2066862759472976,0.33516572508059156,-0.7569129102330714,-2.2583243261257384,clothes_steampunk octopus top,-0.013670447978177389,clothes
2193,woman #2193,104.01,3120,1.2445636906737718,2022-03-06 12:15:17,17.69,2.239240506329114,-0.994676815655342,clothes_emerald elven cape,0.0117,12.09,13.0,13.0,13.69,17.5,17.5,17.69,18.0,0.22392405063291138,0.0117,7,0.19459101490553132,7.9,18.0,False,0.3099999999999987,0.3238045740975925,0.43931075076799414,-0.994676815655342,-2.264175902630355,clothes_emerald elven cape,0.05898008210257307,clothes
5151,woman #5151,88.87,5998,0.8916182042612475,2022-03-02 20:26:39,14.7,1.860759493670886,-0.9691412894096385,clothes_nft goddesses top,0.0189,9.5,9.79,12.0,12.0,12.42,14.0,14.7,15.0,0.1860759493670886,0.0189,7,0.19459101490553132,7.9,15.0,False,0.3000000000000007,0.32708355637989095,0.4240645998771241,-0.9691412894096385,-2.2853623945277546,clothes_nft goddesses top,-0.0652268970228438,clothes
4175,woman #4175,130.49,949,1.217942686985729,2022-03-10 20:21:26,28.0,3.5443037974683542,-2.326361110482625,earrings_white ovals,0.021,8.99,9.499,10.5,12.0,13.49,13.6,18.0,19.0,0.35443037974683544,0.021,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0135998090315594,-2.326361110482625,-2.2951475422093255,earrings_white ovals,-0.023942967669509617,earrings
1681,woman #1681,101.49,3501,1.1924018919907766,2022-03-05 18:57:46,28.0,3.5443037974683542,-2.3519019054775776,clothes_freedom is power tee,0.0368,7.9,8.0,8.3,8.4,8.43,8.5,8.5,8.5,0.35443037974683544,0.0368,10,0.23025850929940458,7.9,,True,0.0,0.9210340371976183,1.0140502023414886,-2.3519019054775776,-2.319315059596584,,,
2830,woman #2830,119.74,1483,1.4149499911600698,2022-02-24 20:34:24,30.0,3.7974683544303796,-2.38251836327031,clothes_tunic,0.0193,10.5,10.8,11.5,12.9,20.0,30.0,30.0,48.0,0.37974683544303794,0.0193,6,0.1791759469228055,7.9,30.0,False,0.0,0.9210340371976183,1.0124168443191912,-2.38251836327031,-2.353297830472641,clothes_tunic,-0.011675827547014558,clothes
9784,woman #9784,154.65,365,1.3738616267744157,2022-03-06 23:17:13,30.0,3.7974683544303796,-2.423606727655964,face accessories_on fire,0.0116,12.0,13.0,13.9,20.0,22.0,24.9,25.0,28.0,0.37974683544303794,0.0116,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0225775754485962,-2.423606727655964,-2.370095712878065,face accessories_on fire,0.14366508724728716,face accessories
527,woman #527,113.97,1928,2.05678472203383,2022-02-25 16:32:23,35.88,4.541772151898734,-2.4849874298649044,skin tone_golden,0.0193,17.0,21.69,25.0,26.5,29.9,30.0,35.0,35.88,0.4541772151898734,0.0193,8,0.20794415416798356,7.9,,False,0.0,0.9210340371976183,1.0479474708814418,-2.4849874298649044,-2.3712900683607265,skin tone_golden,0.8627809250287009,skin tone
9648,woman #9648,93.18,5063,1.090461841015456,2022-02-22 15:15:53,15.0,1.8987341772151898,-0.8082723361997337,face accessories_cateye sunglasses,0.0221,10.5,11.79,12.5,14.0,15.0,15.78,16.0,16.69,0.18987341772151897,0.0221,5,0.16094379124341002,7.9,15.78,False,0.7799999999999994,0.23153241187714763,0.3406618359116587,-0.8082723361997337,-2.3726530271190605,face accessories_cateye sunglasses,-0.013281156354354522,face accessories
8369,woman #8369,127.22,1085,1.2659588849739631,2022-03-09 01:21:34,17.634,2.2321518987341773,-0.9661930137602142,facial features_elven warrior,0.0099,12.0,15.0,15.69,17.634,17.99,20.0,20.0,22.0,0.22321518987341774,0.0099,4,0.13862943611198905,7.8999999999999995,17.99,False,0.3559999999999981,0.3099687307603088,0.40647480315034384,-0.9661930137602142,-2.3770059208389505,facial features_elven warrior,0.05514250559534924,facial features
1104,woman #1104,102.85,3300,1.7192073918266342,2022-03-10 18:17:24,33.0,4.177215189873418,-2.4580077980467836,hairstyle_purple rainbow,0.0187,15.0,15.0,19.9,21.9,24.9,29.0,30.0,33.0,0.4177215189873418,0.0187,8,0.20794415416798356,7.8999999999999995,,False,0.0,0.9210340371976183,1.0326593951319447,-2.4580077980467836,-2.380269631626912,hairstyle_purple rainbow,0.6632211829003245,hairstyle
7383,woman #7383,90.98,5519,1.707807321354192,2022-02-20 13:11:53,33.0,4.177215189873418,-2.469407868519226,skin tone_rainbow bright,0.0197,18.0,20.0,20.8,21.0,21.9,22.0,22.0,22.22,0.4177215189873418,0.0197,10,0.23025850929940458,7.8999999999999995,,False,0.0,0.9210340371976183,1.0374015790456557,-2.469407868519226,-2.3803779735817696,skin tone_rainbow bright,0.6246096913828757,skin tone
7568,woman #7568,99.46,3867,1.1898612514583184,2022-03-08 12:04:20,13.6,1.721518987341772,-0.5316577358834536,hairstyle_silver,0.0205,9.0,13.6,16.0,16.0,16.9,18.95,20.0,22.0,0.1721518987341772,0.0205,2,0.06931471805599453,7.9,16.0,False,2.4000000000000004,0.11913940221190758,0.22148420606529737,-0.5316577358834536,-2.4004318200761983,hairstyle_silver,0.08886942476314492,hairstyle
4211,woman #4211,118.86,1540,1.2260945186287158,2022-02-19 03:12:55,29.0,3.670886075949367,-2.4447915573206513,facial features_sunset,0.0297,8.1,8.5,9.0,9.388,9.5,9.9,9.9,9.99,0.3670886075949367,0.0297,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0183117472598051,-2.4447915573206513,-2.4008281981420607,facial features_grouping_eye scar_flashy blue_eyebrow tattoo mmxxi_sunset_rose tattoo_claw scar_neck tattoo_leader_crystal queen_treble bass clef tattoo_pearl eyes,0.010797966145506491,facial features
7547,woman #7547,124.79,1199,1.3222075880680704,2022-03-04 15:55:27,29.999,3.7973417721518983,-2.475134184083828,earrings_white ovals,0.021,8.99,9.499,10.5,12.0,13.49,13.6,18.0,19.0,0.3797341772151898,0.021,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0227227014819926,-2.475134184083828,-2.4201420194322423,earrings_white ovals,-0.023942967669509617,earrings
1748,woman #1748,110.27,2315,1.3023094360339498,2022-03-04 15:57:05,29.999,3.7973417721518983,-2.4950323361179487,earrings_queen's emeralds,0.0206,9.2,9.9,14.5,15.0,15.0,16.0,16.9,28.0,0.3797341772151898,0.0206,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0227145663021648,-2.4950323361179487,-2.4396174830473494,earrings_queen's emeralds,-0.005711864757901443,earrings
6741,woman #6741,108.88,2475,2.2843625252873183,2022-03-02 15:05:32,39.0,4.936708860759493,-2.652346335472175,clothes_naiade,0.0098,15.0,17.0,19.0,25.0,27.0,29.9,33.5,35.0,0.49367088607594933,0.0098,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0701073135626822,-2.652346335472175,-2.47857976658601,clothes_naiade,0.9836916866116907,clothes
164,woman #164,133.12,851,1.2622366008626813,2022-03-10 12:14:28,30.0,3.7974683544303796,-2.5352317535676985,earrings_queen's emeralds,0.0206,9.2,9.9,14.5,15.0,15.0,16.0,16.9,28.0,0.37974683544303794,0.0206,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0227192663729032,-2.5352317535676985,-2.4789126761627895,earrings_queen's emeralds,-0.005711864757901443,earrings
8325,woman #8325,80.98,7718,1.1060535881866846,2022-02-26 20:59:57,29.0,3.670886075949367,-2.5648324877626827,clothes_freedom is power tee,0.0368,7.9,8.0,8.3,8.4,8.43,8.5,8.5,8.5,0.3670886075949367,0.0368,10,0.23025850929940458,7.9,,True,0.0,0.9210340371976183,1.0185435506679708,-2.5648324877626827,-2.5181372814943854,,,
6108,woman #6108,124.41,1222,1.7244357939408124,2022-03-01 13:15:19,21.0,2.6582278481012658,-0.9337920541604534,skin tone_rainbow bright,0.0197,18.0,20.0,20.8,21.0,21.9,22.0,22.0,22.22,0.26582278481012656,0.0197,4,0.13862943611198905,7.9,21.9,False,0.8999999999999986,0.21722232751308038,0.3707472225804785,-0.9337920541604534,-2.5186757911794047,skin tone_rainbow bright,0.6246096913828757,skin tone
7586,woman #7586,118.32,1574,1.250045447146089,2022-03-02 15:04:25,17.0,2.151898734177215,-0.9018532870311262,clothes_warrior armor,0.0177,8.1,10.9,13.0,14.488,15.0,15.78,17.0,17.99,0.2151898734177215,0.0177,7,0.19459101490553132,7.9,17.99,False,0.9899999999999984,0.2076913095326479,0.3572412556786882,-0.9018532870311262,-2.524493665542022,clothes_warrior armor,0.06177146276642808,clothes
8765,woman #8765,87.78,6243,1.0922100674645172,2022-02-21 09:41:48,29.0,3.670886075949367,-2.57867600848485,face accessories_classic aviator wow,0.0414,7.9,8.4,8.5,8.6,8.88,9.15,9.95,10.0,0.3670886075949367,0.0414,10,0.23025850929940458,7.9,,False,0.0,0.9210340371976183,1.0187201208414984,-2.57867600848485,-2.5312899546489507,face accessories_grouping_classic aviator wow_black round retro_black mask_oversized statement sunglasses_psychedelic sunglasses,-0.033399506311259666,face accessories
