token_id,event,price,time_ago,current_time_est
2616,List,6.99,3 months ago,2022-03-11 18:43:00
597,Transfer,,3 months ago,2022-03-11 18:43:11
597,Sale,2.8,3 months ago,2022-03-11 18:43:11
597,Transfer,,3 months ago,2022-03-11 18:43:11
597,Transfer,,6 months ago,2022-03-11 18:43:11
597,Minted,,7 months ago,2022-03-11 18:43:11
7685,Transfer,,3 months ago,2022-03-11 18:43:21
7685,Sale,8,3 months ago,2022-03-11 18:43:21
7685,Minted,,7 months ago,2022-03-11 18:43:21
4451,Transfer,,3 months ago,2022-03-11 18:43:31
4451,Sale,1.25,3 months ago,2022-03-11 18:43:31
4451,Transfer,,6 months ago,2022-03-11 18:43:31
4451,Sale,1.7,6 months ago,2022-03-11 18:43:31
4451,Transfer,,6 months ago,2022-03-11 18:43:31
4451,Sale,1.369,6 months ago,2022-03-11 18:43:31
4451,Transfer,,7 months ago,2022-03-11 18:43:31
4451,Sale,0.6,7 months ago,2022-03-11 18:43:31
4451,Minted,,7 months ago,2022-03-11 18:43:31
7229,Transfer,,3 months ago,2022-03-11 18:43:42
7229,Sale,1.65,3 months ago,2022-03-11 18:43:42
7229,Minted,,7 months ago,2022-03-11 18:43:42
3692,Transfer,,3 months ago,2022-03-11 18:43:52
3692,Transfer,,3 months ago,2022-03-11 18:43:52
3692,Sale,1.5,3 months ago,2022-03-11 18:43:52
3692,Transfer,,6 months ago,2022-03-11 18:43:52
3692,Minted,,7 months ago,2022-03-11 18:43:52
1699,Transfer,,a month ago,2022-03-11 18:44:03
1699,Transfer,,3 months ago,2022-03-11 18:44:03
1699,Sale,1.5,3 months ago,2022-03-11 18:44:03
1699,Transfer,,3 months ago,2022-03-11 18:44:03
1699,Transfer,,3 months ago,2022-03-11 18:44:03
1699,Sale,1.4,3 months ago,2022-03-11 18:44:03
1699,Transfer,,6 months ago,2022-03-11 18:44:03
1699,Sale,0.598,6 months ago,2022-03-11 18:44:03
1699,Transfer,,6 months ago,2022-03-11 18:44:03
1699,Transfer,,7 months ago,2022-03-11 18:44:03
1699,Sale,0.38,7 months ago,2022-03-11 18:44:03
1699,Transfer,,7 months ago,2022-03-11 18:44:03
1699,Sale,0.2304,7 months ago,2022-03-11 18:44:03
1699,Minted,,7 months ago,2022-03-11 18:44:03
5804,Transfer,,a month ago,2022-03-11 18:44:13
5804,Transfer,,3 months ago,2022-03-11 18:44:13
5804,Sale,1.5,3 months ago,2022-03-11 18:44:13
5804,Transfer,,3 months ago,2022-03-11 18:44:13
5804,Sale,1.321,3 months ago,2022-03-11 18:44:13
5804,Transfer,,3 months ago,2022-03-11 18:44:13
5804,Transfer,,6 months ago,2022-03-11 18:44:13
5804,Transfer,,6 months ago,2022-03-11 18:44:13
5804,Transfer,,7 months ago,2022-03-11 18:44:13
5804,Minted,,7 months ago,2022-03-11 18:44:13
708,Sale,4.9,3 months ago,2022-03-11 18:44:25
708,Transfer,,3 months ago,2022-03-11 18:44:25
708,Transfer,,6 months ago,2022-03-11 18:44:25
708,Transfer,,6 months ago,2022-03-11 18:44:25
708,Sale,2.5,6 months ago,2022-03-11 18:44:25
708,Minted,,7 months ago,2022-03-11 18:44:25
9714,Sale,5.5,3 months ago,2022-03-11 18:44:42
9714,Transfer,,3 months ago,2022-03-11 18:44:42
9714,Minted,,7 months ago,2022-03-11 18:44:42
101,Transfer,,4 months ago,2022-03-11 18:44:53
101,Sale,2.1,4 months ago,2022-03-11 18:44:53
101,Transfer,,7 months ago,2022-03-11 18:44:53
101,Sale,0.09,7 months ago,2022-03-11 18:44:53
101,Minted,,7 months ago,2022-03-11 18:44:53
4899,Transfer,,2 months ago,2022-03-11 18:45:03
4899,Sale,1.2,4 months ago,2022-03-11 18:45:03
4899,Transfer,,4 months ago,2022-03-11 18:45:03
4899,Sale,1.68,6 months ago,2022-03-11 18:45:03
4899,Transfer,,6 months ago,2022-03-11 18:45:03
4899,Transfer,,6 months ago,2022-03-11 18:45:03
4899,Sale,0.699,6 months ago,2022-03-11 18:45:03
4899,Transfer,,6 months ago,2022-03-11 18:45:03
4899,Sale,0.5,6 months ago,2022-03-11 18:45:03
4899,Minted,,7 months ago,2022-03-11 18:45:03
810,Transfer,,2 months ago,2022-03-11 18:45:13
810,Sale,1.8,4 months ago,2022-03-11 18:45:13
810,Transfer,,4 months ago,2022-03-11 18:45:13
810,Transfer,,4 months ago,2022-03-11 18:45:13
810,Sale,1.6,4 months ago,2022-03-11 18:45:13
810,Transfer,,7 months ago,2022-03-11 18:45:13
810,Sale,1.69,7 months ago,2022-03-11 18:45:13
810,Minted,,7 months ago,2022-03-11 18:45:13
493,Transfer,,4 months ago,2022-03-11 18:45:23
493,Sale,1.1,4 months ago,2022-03-11 18:45:23
493,Transfer,,6 months ago,2022-03-11 18:45:23
493,Transfer,,6 months ago,2022-03-11 18:45:23
493,Transfer,,6 months ago,2022-03-11 18:45:23
493,Transfer,,7 months ago,2022-03-11 18:45:23
493,Sale,0.33,7 months ago,2022-03-11 18:45:23
493,Transfer,,7 months ago,2022-03-11 18:45:23
493,Sale,0.06,7 months ago,2022-03-11 18:45:23
493,Minted,,7 months ago,2022-03-11 18:45:23
6466,Transfer,,4 months ago,2022-03-11 18:45:33
6466,Sale,1.8,4 months ago,2022-03-11 18:45:33
6466,Transfer,,7 months ago,2022-03-11 18:45:33
6466,Minted,,7 months ago,2022-03-11 18:45:33
2421,Transfer,,4 months ago,2022-03-11 18:45:43
2421,Sale,1.32,4 months ago,2022-03-11 18:45:43
2421,Sale,0.89,5 months ago,2022-03-11 18:45:43
2421,Transfer,,5 months ago,2022-03-11 18:45:43
2421,Transfer,,6 months ago,2022-03-11 18:45:43
2421,Sale,0.6,6 months ago,2022-03-11 18:45:43
2421,Minted,,7 months ago,2022-03-11 18:45:43
6478,Transfer,,4 months ago,2022-03-11 18:45:53
6478,Sale,1.4,4 months ago,2022-03-11 18:45:53
6478,Transfer,,5 months ago,2022-03-11 18:45:53
6478,Sale,1.5,5 months ago,2022-03-11 18:45:53
6478,Transfer,,7 months ago,2022-03-11 18:45:53
6478,Sale,0.75,7 months ago,2022-03-11 18:45:53
6478,Transfer,,7 months ago,2022-03-11 18:45:53
6478,Sale,0.13,7 months ago,2022-03-11 18:45:53
6478,Minted,,7 months ago,2022-03-11 18:45:53
9061,Transfer,,4 months ago,2022-03-11 18:46:03
9061,Sale,1.4046,4 months ago,2022-03-11 18:46:03
9061,Transfer,,7 months ago,2022-03-11 18:46:03
9061,Sale,0.359,7 months ago,2022-03-11 18:46:03
9061,Transfer,,7 months ago,2022-03-11 18:46:03
9061,Sale,0.35,7 months ago,2022-03-11 18:46:03
9061,Sale,0.2,7 months ago,2022-03-11 18:46:03
9061,Transfer,,7 months ago,2022-03-11 18:46:03
9061,Minted,,7 months ago,2022-03-11 18:46:03
5700,Transfer,,3 months ago,2022-03-11 18:46:14
5700,Transfer,,4 months ago,2022-03-11 18:46:14
5700,Sale,1.8,4 months ago,2022-03-11 18:46:14
5700,Transfer,,4 months ago,2022-03-11 18:46:14
5700,Transfer,,5 months ago,2022-03-11 18:46:14
5700,Transfer,,7 months ago,2022-03-11 18:46:14
5700,Minted,,7 months ago,2022-03-11 18:46:14
2083,Transfer,,2 months ago,2022-03-11 18:46:24
2083,Transfer,,2 months ago,2022-03-11 18:46:24
2083,Transfer,,4 months ago,2022-03-11 18:46:24
2083,Sale,1,4 months ago,2022-03-11 18:46:24
2083,Minted,,7 months ago,2022-03-11 18:46:24
27,Transfer,,21 days ago,2022-03-11 18:46:34
27,Transfer,,4 months ago,2022-03-11 18:46:34
27,Transfer,,4 months ago,2022-03-11 18:46:34
27,Sale,1.7,4 months ago,2022-03-11 18:46:34
27,Transfer,,6 months ago,2022-03-11 18:46:34
27,Transfer,,7 months ago,2022-03-11 18:46:34
27,Sale,0.075,7 months ago,2022-03-11 18:46:34
27,Transfer,,7 months ago,2022-03-11 18:46:34
27,Minted,,7 months ago,2022-03-11 18:46:34
8526,Transfer,,20 days ago,2022-03-11 18:46:44
8526,Transfer,,4 months ago,2022-03-11 18:46:44
8526,Transfer,,4 months ago,2022-03-11 18:46:44
8526,Sale,1.5,4 months ago,2022-03-11 18:46:44
8526,List,1.499,4 months ago,2022-03-11 18:46:44
8526,List,1.529,4 months ago,2022-03-11 18:46:44
8526,List,1.56,4 months ago,2022-03-11 18:46:44
8526,List,1.599,4 months ago,2022-03-11 18:46:44
8526,List,1.645,4 months ago,2022-03-11 18:46:44
8526,List,1.666,4 months ago,2022-03-11 18:46:44
8526,List,1.68,4 months ago,2022-03-11 18:46:44
8526,List,1.65,4 months ago,2022-03-11 18:46:44
8526,List,1.68,4 months ago,2022-03-11 18:46:44
8526,List,1.79,4 months ago,2022-03-11 18:46:44
8526,List,1.72,4 months ago,2022-03-11 18:46:44
8526,List,1.75,4 months ago,2022-03-11 18:46:44
1010,Transfer,,20 days ago,2022-03-11 18:46:54
1010,Transfer,,20 days ago,2022-03-11 18:46:54
1010,Transfer,,21 days ago,2022-03-11 18:46:54
1010,Transfer,,22 days ago,2022-03-11 18:46:54
1010,Transfer,,2 months ago,2022-03-11 18:46:54
1010,List,4,4 months ago,2022-03-11 18:46:54
1010,Transfer,,4 months ago,2022-03-11 18:46:54
1010,Sale,1,4 months ago,2022-03-11 18:46:54
1010,List,1.1,4 months ago,2022-03-11 18:46:54
1010,List,1.2,4 months ago,2022-03-11 18:46:54
1010,List,0.99,4 months ago,2022-03-11 18:46:54
1010,List,1.1,4 months ago,2022-03-11 18:46:54
1010,List,1,4 months ago,2022-03-11 18:46:54
1010,List,0.926,4 months ago,2022-03-11 18:46:54
1010,List,0.99,4 months ago,2022-03-11 18:46:54
1010,List,1,4 months ago,2022-03-11 18:46:54
3160,Transfer,,4 months ago,2022-03-11 18:47:05
3160,Transfer,,4 months ago,2022-03-11 18:47:05
3160,Sale,5.5,4 months ago,2022-03-11 18:47:05
3160,Transfer,,6 months ago,2022-03-11 18:47:05
3160,Minted,,7 months ago,2022-03-11 18:47:05
3379,Transfer,,4 months ago,2022-03-11 18:47:14
3379,Sale,0.5,4 months ago,2022-03-11 18:47:14
3379,Transfer,,4 months ago,2022-03-11 18:47:14
3379,Transfer,,7 months ago,2022-03-11 18:47:14
3379,Transfer,,7 months ago,2022-03-11 18:47:14
3379,Minted,,7 months ago,2022-03-11 18:47:14
605,Transfer,,a month ago,2022-03-11 18:47:26
605,Transfer,,4 months ago,2022-03-11 18:47:26
605,Transfer,,4 months ago,2022-03-11 18:47:26
605,Transfer,,4 months ago,2022-03-11 18:47:26
605,Transfer,,4 months ago,2022-03-11 18:47:26
605,Sale,4.5,4 months ago,2022-03-11 18:47:26
605,Transfer,,5 months ago,2022-03-11 18:47:26
605,Transfer,,7 months ago,2022-03-11 18:47:26
605,Sale,0.8,7 months ago,2022-03-11 18:47:26
605,Minted,,7 months ago,2022-03-11 18:47:26
4011,Transfer,,4 months ago,2022-03-11 18:47:36
4011,Sale,2.65,4 months ago,2022-03-11 18:47:36
4011,Minted,,7 months ago,2022-03-11 18:47:36
5304,Transfer,,18 days ago,2022-03-11 18:47:46
5304,Transfer,,4 months ago,2022-03-11 18:47:46
5304,Sale,0.605,4 months ago,2022-03-11 18:47:46
5304,Transfer,,7 months ago,2022-03-11 18:47:46
5304,Sale,0.169,7 months ago,2022-03-11 18:47:46
5304,Minted,,7 months ago,2022-03-11 18:47:46
4844,Transfer,,23 days ago,2022-03-11 18:47:56
4844,Sale,0.69,4 months ago,2022-03-11 18:47:56
4844,Transfer,,4 months ago,2022-03-11 18:47:56
4844,List,0.691,4 months ago,2022-03-11 18:47:56
4844,List,0.699,4 months ago,2022-03-11 18:47:56
4844,List,0.7,4 months ago,2022-03-11 18:47:56
4844,List,0.707,4 months ago,2022-03-11 18:47:56
4844,List,0.72,4 months ago,2022-03-11 18:47:56
4844,List,0.777,4 months ago,2022-03-11 18:47:56
4844,List,0.78,4 months ago,2022-03-11 18:47:56
4844,List,0.789,4 months ago,2022-03-11 18:47:56
4844,List,0.81,4 months ago,2022-03-11 18:47:56
4844,List,0.84,4 months ago,2022-03-11 18:47:56
4844,List,0.85,4 months ago,2022-03-11 18:47:56
4844,List,0.88,4 months ago,2022-03-11 18:47:56
4844,List,0.915,4 months ago,2022-03-11 18:47:56
9618,Transfer,,4 months ago,2022-03-11 18:48:07
9618,Sale,0.75,4 months ago,2022-03-11 18:48:07
9618,Transfer,,6 months ago,2022-03-11 18:48:07
9618,Transfer,,7 months ago,2022-03-11 18:48:07
9618,Sale,0.42,7 months ago,2022-03-11 18:48:07
9618,Minted,,7 months ago,2022-03-11 18:48:07
9610,Transfer,,23 days ago,2022-03-11 18:48:17
9610,Transfer,,4 months ago,2022-03-11 18:48:17
9610,Sale,0.6,4 months ago,2022-03-11 18:48:17
9610,Transfer,,6 months ago,2022-03-11 18:48:17
9610,Transfer,,7 months ago,2022-03-11 18:48:17
9610,Sale,0.45,7 months ago,2022-03-11 18:48:17
9610,Minted,,7 months ago,2022-03-11 18:48:17
1556,Transfer,,4 months ago,2022-03-11 18:48:29
1556,Sale,0.512,4 months ago,2022-03-11 18:48:29
1556,Transfer,,6 months ago,2022-03-11 18:48:29
1556,Transfer,,7 months ago,2022-03-11 18:48:29
1556,Sale,0.4,7 months ago,2022-03-11 18:48:29
1556,Minted,,7 months ago,2022-03-11 18:48:29
2006,Transfer,,3 months ago,2022-03-11 18:48:39
2006,Transfer,,4 months ago,2022-03-11 18:48:39
2006,Sale,0.69,4 months ago,2022-03-11 18:48:39
2006,Minted,,7 months ago,2022-03-11 18:48:39
2808,Sale,0.64,4 months ago,2022-03-11 18:48:49
2808,Transfer,,4 months ago,2022-03-11 18:48:49
2808,Transfer,,7 months ago,2022-03-11 18:48:49
2808,Transfer,,7 months ago,2022-03-11 18:48:49
2808,Sale,0.19,7 months ago,2022-03-11 18:48:49
2808,Transfer,,7 months ago,2022-03-11 18:48:49
2808,Sale,0.1,7 months ago,2022-03-11 18:48:49
2808,Minted,,7 months ago,2022-03-11 18:48:49
5882,Transfer,,4 months ago,2022-03-11 18:48:59
5882,Sale,1.6,4 months ago,2022-03-11 18:48:59
5882,Transfer,,6 months ago,2022-03-11 18:48:59
5882,Sale,1.5,6 months ago,2022-03-11 18:48:59
5882,Transfer,,6 months ago,2022-03-11 18:48:59
5882,Sale,1.1,6 months ago,2022-03-11 18:48:59
5882,Transfer,,7 months ago,2022-03-11 18:48:59
5882,Minted,,7 months ago,2022-03-11 18:48:59
2461,Sale,1.25,4 months ago,2022-03-11 18:49:09
2461,Transfer,,4 months ago,2022-03-11 18:49:09
2461,Transfer,,6 months ago,2022-03-11 18:49:09
2461,Sale,1.39,6 months ago,2022-03-11 18:49:09
2461,Transfer,,7 months ago,2022-03-11 18:49:09
2461,Sale,0.1,7 months ago,2022-03-11 18:49:09
2461,Minted,,7 months ago,2022-03-11 18:49:09
3080,Transfer,,a month ago,2022-03-11 18:49:19
3080,Transfer,,4 months ago,2022-03-11 18:49:19
3080,Transfer,,4 months ago,2022-03-11 18:49:19
3080,Sale,4.2,4 months ago,2022-03-11 18:49:19
3080,Minted,,7 months ago,2022-03-11 18:49:19
3272,Transfer,,4 months ago,2022-03-11 18:49:29
3272,Sale,1.05,4 months ago,2022-03-11 18:49:29
3272,List,1,4 months ago,2022-03-11 18:49:29
3272,List,1.05,4 months ago,2022-03-11 18:49:29
3272,List,1.1,5 months ago,2022-03-11 18:49:29
3272,List,1.2,5 months ago,2022-03-11 18:49:29
3272,List,1.5,5 months ago,2022-03-11 18:49:29
3272,List,1.25,5 months ago,2022-03-11 18:49:29
3272,List,1.3,5 months ago,2022-03-11 18:49:29
3272,List,1.4,5 months ago,2022-03-11 18:49:29
3272,List,1.45,5 months ago,2022-03-11 18:49:29
3272,List,1.5,5 months ago,2022-03-11 18:49:29
3272,List,2,5 months ago,2022-03-11 18:49:29
3272,List,1.75,5 months ago,2022-03-11 18:49:29
3272,List,2.25,5 months ago,2022-03-11 18:49:29
3272,List,1.5,5 months ago,2022-03-11 18:49:29
5197,Transfer,,5 months ago,2022-03-11 18:49:39
5197,Sale,2.7,5 months ago,2022-03-11 18:49:39
5197,Transfer,,7 months ago,2022-03-11 18:49:39
5197,Sale,0.3,7 months ago,2022-03-11 18:49:39
5197,Minted,,7 months ago,2022-03-11 18:49:39
435,Transfer,,17 days ago,2022-03-11 18:49:49
435,Transfer,,4 months ago,2022-03-11 18:49:49
435,Sale,0.78,5 months ago,2022-03-11 18:49:49
435,Transfer,,5 months ago,2022-03-11 18:49:49
435,Minted,,7 months ago,2022-03-11 18:49:49
4236,Transfer,,4 months ago,2022-03-11 18:50:00
4236,Sale,0.7,5 months ago,2022-03-11 18:50:00
4236,Transfer,,5 months ago,2022-03-11 18:50:00
4236,Transfer,,7 months ago,2022-03-11 18:50:00
4236,Sale,0.16,7 months ago,2022-03-11 18:50:00
4236,Minted,,7 months ago,2022-03-11 18:50:00
9403,Sale,1,5 months ago,2022-03-11 18:50:11
9403,Transfer,,5 months ago,2022-03-11 18:50:11
9403,Transfer,,7 months ago,2022-03-11 18:50:11
9403,Sale,0.25,7 months ago,2022-03-11 18:50:11
9403,Minted,,7 months ago,2022-03-11 18:50:11
3572,Transfer,,a month ago,2022-03-11 18:50:20
3572,Sale,1.2,5 months ago,2022-03-11 18:50:20
3572,Transfer,,5 months ago,2022-03-11 18:50:20
3572,Minted,,7 months ago,2022-03-11 18:50:20
7008,Transfer,,a month ago,2022-03-11 18:50:30
7008,Transfer,,5 months ago,2022-03-11 18:50:30
7008,Sale,1.2,5 months ago,2022-03-11 18:50:30
7008,Minted,,7 months ago,2022-03-11 18:50:30
1451,Transfer,,12 days ago,2022-03-11 18:50:40
1451,Transfer,,5 months ago,2022-03-11 18:50:40
1451,Transfer,,5 months ago,2022-03-11 18:50:40
1451,Transfer,,5 months ago,2022-03-11 18:50:40
1451,Transfer,,5 months ago,2022-03-11 18:50:40
1451,Sale,0.5608,5 months ago,2022-03-11 18:50:40
1451,Transfer,,5 months ago,2022-03-11 18:50:40
1451,Transfer,,6 months ago,2022-03-11 18:50:40
1451,Sale,3,6 months ago,2022-03-11 18:50:40
1451,Transfer,,6 months ago,2022-03-11 18:50:40
1451,Sale,1.164,6 months ago,2022-03-11 18:50:40
1451,Transfer,,6 months ago,2022-03-11 18:50:40
1451,Sale,0.636,6 months ago,2022-03-11 18:50:40
1451,Transfer,,7 months ago,2022-03-11 18:50:40
1451,Transfer,,7 months ago,2022-03-11 18:50:40
1451,Transfer,,7 months ago,2022-03-11 18:50:40
1451,Sale,1,7 months ago,2022-03-11 18:50:40
1451,Transfer,,7 months ago,2022-03-11 18:50:40
1451,Sale,0.095,7 months ago,2022-03-11 18:50:40
1451,Minted,,7 months ago,2022-03-11 18:50:40
7373,Transfer,,12 days ago,2022-03-11 18:50:51
7373,Transfer,,5 months ago,2022-03-11 18:50:51
7373,Transfer,,5 months ago,2022-03-11 18:50:51
7373,Sale,0.568,5 months ago,2022-03-11 18:50:51
7373,Transfer,,5 months ago,2022-03-11 18:50:51
7373,Transfer,,5 months ago,2022-03-11 18:50:51
7373,Transfer,,6 months ago,2022-03-11 18:50:51
7373,Sale,3.33,6 months ago,2022-03-11 18:50:51
7373,Transfer,,7 months ago,2022-03-11 18:50:51
7373,Sale,1.75,7 months ago,2022-03-11 18:50:51
7373,Minted,,7 months ago,2022-03-11 18:50:51
3050,Transfer,,2 months ago,2022-03-11 18:51:01
3050,Sale,0.8,5 months ago,2022-03-11 18:51:01
3050,Transfer,,5 months ago,2022-03-11 18:51:01
3050,Transfer,,6 months ago,2022-03-11 18:51:01
3050,Transfer,,7 months ago,2022-03-11 18:51:01
3050,Sale,0.2,7 months ago,2022-03-11 18:51:01
3050,Minted,,7 months ago,2022-03-11 18:51:01
3412,Sale,3.8,5 months ago,2022-03-11 18:51:11
3412,Transfer,,5 months ago,2022-03-11 18:51:11
3412,List,4.1,5 months ago,2022-03-11 18:51:11
3412,List,5.1,5 months ago,2022-03-11 18:51:11
3412,List,5,5 months ago,2022-03-11 18:51:11
3412,List,5,5 months ago,2022-03-11 18:51:11
3412,List,6,5 months ago,2022-03-11 18:51:11
3412,List,6.2,5 months ago,2022-03-11 18:51:11
3412,List,6.269,5 months ago,2022-03-11 18:51:11
3412,List,6.969,5 months ago,2022-03-11 18:51:11
3412,List,6.69,5 months ago,2022-03-11 18:51:11
3412,List,6.969,5 months ago,2022-03-11 18:51:11
3412,List,7,5 months ago,2022-03-11 18:51:11
3412,List,7,5 months ago,2022-03-11 18:51:11
3412,List,8.069,5 months ago,2022-03-11 18:51:11
3412,List,8.069,5 months ago,2022-03-11 18:51:12
9708,Transfer,,2 months ago,2022-03-11 18:51:22
9708,List,3.4,2 months ago,2022-03-11 18:51:22
9708,List,4.5,2 months ago,2022-03-11 18:51:22
9708,List,3.75,3 months ago,2022-03-11 18:51:22
9708,List,3.5,3 months ago,2022-03-11 18:51:22
9708,List,3,3 months ago,2022-03-11 18:51:22
9708,List,3,3 months ago,2022-03-11 18:51:22
9708,Transfer,,5 months ago,2022-03-11 18:51:22
9708,Sale,0.8,5 months ago,2022-03-11 18:51:22
9708,List,0.8999,5 months ago,2022-03-11 18:51:22
9708,List,0.939,5 months ago,2022-03-11 18:51:22
9708,List,0.959,5 months ago,2022-03-11 18:51:22
9708,List,0.998,5 months ago,2022-03-11 18:51:22
9708,List,1.099,5 months ago,2022-03-11 18:51:22
9708,Transfer,,5 months ago,2022-03-11 18:51:22
9708,Sale,0.889,5 months ago,2022-03-11 18:51:22
1719,Transfer,,2 months ago,2022-03-11 18:51:32
1719,Sale,1,5 months ago,2022-03-11 18:51:32
1719,Transfer,,5 months ago,2022-03-11 18:51:32
1719,Transfer,,5 months ago,2022-03-11 18:51:32
1719,Transfer,,5 months ago,2022-03-11 18:51:32
1719,Transfer,,6 months ago,2022-03-11 18:51:32
1719,Sale,0.99,6 months ago,2022-03-11 18:51:32
1719,Transfer,,6 months ago,2022-03-11 18:51:32
1719,Sale,0.7,6 months ago,2022-03-11 18:51:32
1719,Minted,,7 months ago,2022-03-11 18:51:32
4162,Transfer,,2 months ago,2022-03-11 18:51:43
4162,Transfer,,5 months ago,2022-03-11 18:51:43
4162,Sale,1.15,5 months ago,2022-03-11 18:51:43
4162,Transfer,,6 months ago,2022-03-11 18:51:43
4162,Transfer,,7 months ago,2022-03-11 18:51:43
4162,Sale,0.42,7 months ago,2022-03-11 18:51:43
4162,Transfer,,7 months ago,2022-03-11 18:51:43
4162,Sale,0.2,7 months ago,2022-03-11 18:51:43
4162,Minted,,7 months ago,2022-03-11 18:51:43
2527,Sale,1.2,5 months ago,2022-03-11 18:51:53
2527,Transfer,,5 months ago,2022-03-11 18:51:53
2527,Transfer,,7 months ago,2022-03-11 18:51:53
2527,Sale,0.74,7 months ago,2022-03-11 18:51:53
2527,Minted,,7 months ago,2022-03-11 18:51:53
4409,Transfer,,5 months ago,2022-03-11 18:52:03
4409,Sale,2.4,5 months ago,2022-03-11 18:52:03
4409,Transfer,,5 months ago,2022-03-11 18:52:03
4409,Sale,2,5 months ago,2022-03-11 18:52:03
4409,Sale,1.75,7 months ago,2022-03-11 18:52:03
4409,Transfer,,7 months ago,2022-03-11 18:52:03
4409,Transfer,,7 months ago,2022-03-11 18:52:03
4409,Sale,0.15,7 months ago,2022-03-11 18:52:03
4409,Minted,,7 months ago,2022-03-11 18:52:03
743,Transfer,,5 months ago,2022-03-11 18:52:14
743,Sale,1.14,5 months ago,2022-03-11 18:52:14
743,Transfer,,6 months ago,2022-03-11 18:52:14
743,Sale,1.51,6 months ago,2022-03-11 18:52:14
743,Transfer,,6 months ago,2022-03-11 18:52:14
743,Sale,1.4,6 months ago,2022-03-11 18:52:14
743,Transfer,,7 months ago,2022-03-11 18:52:14
743,Sale,0.44,7 months ago,2022-03-11 18:52:14
743,Transfer,,7 months ago,2022-03-11 18:52:14
743,Sale,0.08,7 months ago,2022-03-11 18:52:14
743,Minted,,7 months ago,2022-03-11 18:52:14
2007,Transfer,,5 months ago,2022-03-11 18:52:23
2007,Sale,1,5 months ago,2022-03-11 18:52:23
2007,Minted,,7 months ago,2022-03-11 18:52:23
5953,Sale,1.2,5 months ago,2022-03-11 18:52:33
5953,Transfer,,5 months ago,2022-03-11 18:52:33
5953,Minted,,7 months ago,2022-03-11 18:52:33
7570,Sale,2.1,5 months ago,2022-03-11 18:52:44
7570,Transfer,,5 months ago,2022-03-11 18:52:44
7570,Transfer,,6 months ago,2022-03-11 18:52:44
7570,Sale,2,6 months ago,2022-03-11 18:52:44
7570,Minted,,7 months ago,2022-03-11 18:52:44
1377,Transfer,,3 months ago,2022-03-11 18:52:54
1377,Transfer,,5 months ago,2022-03-11 18:52:54
1377,Sale,6.25,5 months ago,2022-03-11 18:52:54
1377,Sale,5,5 months ago,2022-03-11 18:52:54
1377,Transfer,,5 months ago,2022-03-11 18:52:54
1377,Transfer,,7 months ago,2022-03-11 18:52:54
1377,Sale,1,7 months ago,2022-03-11 18:52:54
1377,Transfer,,7 months ago,2022-03-11 18:52:54
1377,Sale,0.3,7 months ago,2022-03-11 18:52:54
1377,Minted,,7 months ago,2022-03-11 18:52:54
3514,Transfer,,18 days ago,2022-03-11 18:53:04
3514,Transfer,,5 months ago,2022-03-11 18:53:04
3514,Sale,1.3,5 months ago,2022-03-11 18:53:04
3514,Transfer,,6 months ago,2022-03-11 18:53:04
3514,Sale,0.62,6 months ago,2022-03-11 18:53:04
3514,Transfer,,6 months ago,2022-03-11 18:53:04
3514,Transfer,,6 months ago,2022-03-11 18:53:04
3514,Minted,,7 months ago,2022-03-11 18:53:04
7369,Transfer,,3 months ago,2022-03-11 18:53:14
7369,Transfer,,3 months ago,2022-03-11 18:53:14
7369,Transfer,,5 months ago,2022-03-11 18:53:14
7369,Transfer,,5 months ago,2022-03-11 18:53:14
7369,Sale,2,5 months ago,2022-03-11 18:53:14
7369,Transfer,,7 months ago,2022-03-11 18:53:14
7369,Sale,0.45,7 months ago,2022-03-11 18:53:14
7369,Minted,,7 months ago,2022-03-11 18:53:14
7405,Sale,0.94,5 months ago,2022-03-11 18:53:24
7405,Transfer,,5 months ago,2022-03-11 18:53:24
7405,Transfer,,6 months ago,2022-03-11 18:53:24
7405,Sale,0.625,6 months ago,2022-03-11 18:53:24
7405,Transfer,,7 months ago,2022-03-11 18:53:24
7405,Minted,,7 months ago,2022-03-11 18:53:24
99,Transfer,,18 days ago,2022-03-11 18:53:35
99,Transfer,,5 months ago,2022-03-11 18:53:35
99,Sale,2.5,5 months ago,2022-03-11 18:53:35
99,Sale,0.1798,7 months ago,2022-03-11 18:53:35
99,Transfer,,7 months ago,2022-03-11 18:53:35
99,Minted,,7 months ago,2022-03-11 18:53:35
4490,Transfer,,4 months ago,2022-03-11 18:53:45
4490,Transfer,,5 months ago,2022-03-11 18:53:45
4490,Sale,1.2,5 months ago,2022-03-11 18:53:45
4490,Transfer,,6 months ago,2022-03-11 18:53:45
4490,Sale,1.2,6 months ago,2022-03-11 18:53:45
4490,Transfer,,7 months ago,2022-03-11 18:53:45
4490,Sale,0.52,7 months ago,2022-03-11 18:53:45
4490,Transfer,,7 months ago,2022-03-11 18:53:45
4490,Sale,0.6,7 months ago,2022-03-11 18:53:45
4490,Minted,,7 months ago,2022-03-11 18:53:45
4733,Transfer,,3 months ago,2022-03-11 18:53:55
4733,Transfer,,5 months ago,2022-03-11 18:53:55
4733,Sale,1.3,5 months ago,2022-03-11 18:53:55
4733,Transfer,,6 months ago,2022-03-11 18:53:55
4733,Transfer,,7 months ago,2022-03-11 18:53:55
4733,Minted,,7 months ago,2022-03-11 18:53:55
9451,Sale,2.5,5 months ago,2022-03-11 18:54:05
