token_id,time_est,is_auction,price,currency,price_eth,price_usd
2317,2022-08-16 02:35:19,False,2.7,eth,,
2322,2022-07-21 16:57:37,False,4.5,eth,,
2350,2022-07-29 12:18:43,False,3.446,eth,,
2354,2022-08-16 00:46:53,False,4.0,eth,,
2433,2022-08-15 19:35:30,False,10.0,eth,,
2453,2022-08-14 21:05:29,False,3.3,eth,,
2477,2022-08-17 12:35:35,False,5.5,eth,,
2481,2022-07-30 15:59:12,False,5.75,weth,,
2530,2022-07-05 20:29:13,False,29.0,eth,,
2550,2022-07-20 03:59:55,False,12.0,eth,,
2594,2022-06-28 15:06:30,False,69.0,eth,,
2595,2022-08-11 09:10:05,False,19.0,eth,,
2659,2022-07-25 03:42:18,False,6.5,eth,,
2666,2022-08-12 13:57:22,False,13.0,eth,,
2677,2022-06-17 16:21:46,False,14.0,eth,,
2703,2022-07-27 05:47:08,False,7.5,eth,,
2727,2022-07-20 09:59:05,False,5.89,eth,,
2797,2022-08-17 17:50:46,False,4.0,eth,,
2855,2022-08-01 16:34:52,False,10.0,eth,,
2899,2022-07-23 05:28:47,False,15.0,eth,,
2909,2022-07-21 16:53:56,False,9.9,eth,,
2928,2022-08-15 14:45:55,False,8.75,eth,,
2990,2022-08-11 12:03:34,False,5.8,eth,,
2998,2022-08-12 22:22:14,False,7.0,eth,,
3025,2022-07-25 15:15:17,False,10.0,eth,,
3053,2022-08-13 13:31:41,False,4.97,eth,,
3054,2022-08-07 15:31:59,False,6.3,eth,,
3070,2022-07-14 13:14:17,False,12.0,eth,,
3133,2022-08-16 22:09:39,False,5.5,eth,,
3135,2022-08-06 14:05:41,False,10.0,eth,,
3144,2022-08-17 15:57:10,False,3.4,eth,,
3152,2022-08-15 19:58:25,False,4.0,eth,,
3206,2022-08-17 19:22:48,False,3.0,eth,,
3218,2022-08-07 02:59:30,False,4.2,eth,,
3241,2022-06-20 01:26:26,False,42.69,eth,,
3266,2022-08-16 14:50:30,False,2.9,eth,,
3289,2022-08-17 17:52:04,False,6.5,eth,,
3335,2022-08-08 15:33:07,False,29.99,eth,,
3352,2022-08-15 01:51:29,False,5.0,eth,,
3386,2022-08-16 22:20:22,False,2.65,eth,,
3440,2022-07-18 11:32:50,False,8.4,eth,,
3462,2022-08-15 19:33:18,False,10.0,eth,,
3488,2022-08-14 03:42:19,False,4.99,eth,,
3567,2022-07-28 09:13:42,False,50.0,eth,,
3599,2022-08-15 21:04:52,False,17.0,eth,,
3631,2022-08-15 14:17:46,False,4.99,eth,,
3659,2022-08-17 20:24:17,False,3.65,eth,,
3661,2022-07-18 19:26:31,False,6.0,eth,,
3667,2022-08-01 22:21:12,False,33.0,eth,,
3677,2022-08-03 21:22:56,False,10.0,eth,,
3686,2022-08-14 19:07:38,False,4.7,eth,,
3707,2022-08-16 10:09:46,False,3.5,eth,,
3729,2022-08-07 13:52:46,False,12.0,eth,,
3779,2022-08-14 10:58:00,False,3.99,eth,,
3791,2022-08-15 00:18:41,False,22.22,eth,,
3804,2022-08-17 20:31:09,False,2.8,eth,,
3823,2022-07-29 12:10:37,False,40.0,eth,,
3835,2022-08-17 17:29:10,False,3.6,eth,,
3838,2022-07-28 08:42:17,False,69.0,eth,,
3864,2022-08-17 17:38:41,False,5.0,eth,,
3882,2022-08-13 13:04:39,False,6.0,eth,,
3909,2022-08-15 20:42:36,False,10.0,eth,,
3960,2022-08-15 14:30:28,False,6.85,eth,,
3969,2022-08-16 20:44:34,False,4.0,eth,,
4009,2022-08-14 05:03:07,False,5.0,eth,,
4015,2022-07-05 05:09:07,False,19.7,eth,,
4045,2022-08-17 12:59:38,False,3.25,eth,,
4081,2022-07-14 13:13:38,False,12.0,eth,,
4092,2022-08-16 11:37:43,False,5.0,eth,,
4095,2022-08-08 07:50:55,False,14.0,eth,,
4096,2022-08-14 20:24:12,False,4.75,eth,,
4127,2022-08-11 17:05:38,False,50.0,eth,,
4133,2022-08-10 06:11:35,False,29.0,eth,,
4154,2022-08-16 13:05:51,False,23.581,eth,,
4214,2022-08-16 17:06:12,False,2.75,eth,,
4218,2022-08-09 05:23:24,False,25.0,eth,,
4220,2022-07-30 15:33:19,False,5.0,eth,,
4234,2022-06-16 02:38:28,False,10.0,eth,,
4267,2022-08-17 06:52:19,False,8.9,eth,,
4279,2022-07-27 08:11:46,False,15.0,eth,,
4313,2022-08-16 11:05:10,False,3.5,eth,,
4363,2022-08-11 09:09:10,False,5.015,eth,,
4380,2022-08-06 14:49:58,False,6.0,eth,,
4433,2022-07-10 14:24:30,False,100.69,eth,,
4450,2022-08-12 15:50:43,False,6.99,eth,,
4475,2022-08-01 09:58:17,False,21.0,eth,,
4513,2022-08-14 16:35:08,False,4.8,eth,,
4538,2022-08-02 15:41:34,False,69.69,eth,,
4575,2022-08-15 18:19:58,False,7.85,eth,,
4582,2022-08-16 10:36:31,False,3.67,eth,,
4601,2022-08-15 00:17:41,False,3.3,eth,,
4602,2022-08-16 01:59:04,False,5.0,eth,,
4605,2022-08-15 00:19:27,False,3.5,eth,,
4609,2022-08-16 19:34:06,False,3.2,eth,,
4618,2022-08-11 22:47:58,False,4.88,eth,,
4621,2022-07-31 00:16:23,False,6.0,eth,,
4665,2022-07-23 00:32:41,False,7.99,eth,,
4669,2022-07-28 08:53:45,False,5.69,eth,,
4691,2022-08-14 09:51:54,False,7.5,eth,,
4701,2022-07-25 13:37:41,False,10.0,eth,,
4762,2022-08-16 12:33:06,False,6.99,eth,,
4770,2022-08-02 02:30:18,False,15.0,eth,,
4803,2022-08-15 10:07:28,False,6.33,eth,,
4805,2022-08-15 17:40:51,False,3.49,eth,,
4814,2022-07-19 20:29:21,False,13.5,eth,,
4878,2022-07-23 03:00:00,False,8.0,eth,,
4890,2022-07-29 20:39:28,False,16.0,eth,,
4891,2022-08-15 21:36:16,False,6.75,eth,,
4902,2022-07-29 16:31:37,False,12.0,eth,,
4953,2022-07-21 07:49:07,False,4.3,eth,,
4987,2022-08-15 10:35:32,False,4.89,eth,,
5101,2022-06-24 12:10:42,False,35.0,eth,,
5138,2022-08-15 19:11:50,False,5.0,eth,,
5140,2022-08-17 19:44:37,False,3.2,eth,,
5238,2022-08-16 10:51:03,False,3.85,eth,,
5316,2022-07-19 22:58:05,False,14.96,eth,,
5321,2022-08-17 13:20:23,False,777.0,eth,,
5329,2022-08-09 07:35:35,False,5.5,eth,,
5369,2022-08-15 13:53:34,False,10.0,eth,,
5393,2022-08-16 17:57:16,False,8.0,eth,,
5425,2022-08-09 16:23:06,False,5.95,eth,,
5488,2022-08-13 03:37:49,False,5.5,eth,,
5518,2022-08-03 09:38:58,False,39.0,eth,,
5524,2022-08-17 13:10:24,False,2.66,eth,,
5561,2022-08-16 07:39:46,False,3.29,eth,,
5678,2022-06-27 18:32:26,False,36.0,eth,,
5690,2022-06-17 00:08:21,False,30.0,eth,,
5738,2022-08-15 14:39:16,False,6.5,eth,,
5783,2022-08-09 15:11:00,False,60.0,eth,,
5808,2022-08-17 04:10:32,False,4.0,eth,,
5839,2022-07-30 21:16:07,False,5.0,eth,,
5864,2022-08-15 14:41:14,False,6.25,eth,,
5869,2022-08-08 02:20:50,False,38.889,eth,,
5894,2022-08-04 16:46:30,False,12.0,eth,,
5896,2022-06-21 23:49:50,False,22.2,eth,,
5903,2022-06-21 20:12:25,False,7.3,eth,,
5908,2022-08-04 04:32:21,False,10.0,eth,,
5911,2022-08-17 14:47:21,False,2.89,eth,,
5995,2022-08-17 08:07:01,False,2.99,eth,,
6017,2022-08-05 23:34:19,False,3.25,eth,,
6028,2022-07-27 20:56:51,False,14.0,eth,,
6039,2022-08-15 14:59:46,False,7.77,eth,,
6040,2022-08-15 15:07:00,False,7.77,eth,,
6042,2022-07-23 01:49:16,False,7.77,eth,,
6056,2022-07-20 18:36:39,False,6.0,eth,,
6057,2022-08-17 13:03:16,False,60.0,eth,,
6072,2022-08-08 12:25:38,False,15.0,eth,,
6174,2022-08-03 21:32:08,False,10.0,eth,,
6179,2022-07-29 23:54:06,False,5.0,eth,,
6197,2022-08-17 13:52:49,False,6.0,eth,,
6201,2022-08-02 14:35:02,False,11.0,eth,,
6219,2022-08-04 16:40:12,False,6.98,eth,,
6350,2022-08-14 21:49:42,False,3.89,eth,,
6462,2022-07-17 19:31:06,False,20.0,eth,,
6472,2022-08-15 12:53:29,False,8.88,eth,,
6483,2022-08-17 18:07:11,False,5.99,eth,,
6516,2022-07-28 04:57:24,False,333.0,eth,,
6580,2022-08-17 01:52:03,False,5.99,eth,,
6588,2022-08-15 21:40:31,False,20.0,eth,,
6603,2022-07-26 19:28:23,False,16.0,eth,,
6618,2022-07-29 06:38:27,False,4.4,eth,,
6672,2022-07-02 02:43:39,False,420.0,eth,,
6680,2022-08-05 05:14:58,False,10.0,eth,,
6717,2022-08-04 16:11:14,False,15.0,eth,,
6813,2022-07-13 11:13:25,False,12.9,eth,,
6863,2022-08-15 14:09:22,False,7.25,eth,,
6901,2022-08-16 15:10:04,False,3.0,eth,,
6917,2022-07-30 09:34:36,False,45.0,eth,,
6927,2022-08-11 20:43:02,False,10.0,eth,,
6936,2022-07-30 12:46:02,False,7.75,eth,,
6989,2022-07-21 18:05:14,False,15.0,eth,,
6996,2022-08-09 23:51:59,False,69.96,eth,,
7049,2022-08-13 18:48:39,False,11.11,eth,,
7089,2022-07-19 07:04:44,False,15.0,eth,,
7090,2022-08-13 13:30:24,False,90.0,eth,,
7115,2022-08-12 16:37:30,False,3.49,eth,,
7152,2022-08-17 13:45:48,False,4.0,eth,,
7157,2022-08-17 15:56:09,False,4.25,eth,,
7162,2022-07-28 20:46:17,False,4.43,eth,,
7190,2022-07-30 11:47:54,False,4.94,eth,,
7198,2022-07-17 07:47:21,False,16.0,eth,,
7215,2022-07-25 03:14:35,False,8.69,eth,,
7229,2022-08-01 19:10:17,False,12.0,eth,,
7240,2022-07-18 04:03:11,False,30.0,eth,,
7242,2022-08-17 12:59:10,False,2.65,eth,,
7408,2022-08-08 01:54:58,False,11.0,eth,,
7476,2022-07-19 22:14:51,False,12.0,eth,,
7486,2022-08-14 01:17:34,False,4.0,eth,,
7504,2022-06-29 05:17:13,False,10.0,eth,,
7510,2022-08-14 02:38:50,False,10.0,eth,,
7539,2022-08-16 06:32:46,False,15.0,eth,,
7552,2022-07-19 22:15:38,False,14.0,eth,,
7618,2022-08-12 12:52:26,False,5.0,eth,,
7641,2022-08-17 06:27:55,False,6.5,eth,,
7642,2022-08-15 20:41:48,False,15.0,eth,,
7658,2022-08-16 10:17:31,False,6.9,eth,,
7660,2022-08-14 12:42:33,False,3.3,eth,,
7756,2022-07-27 19:53:11,False,10.0,eth,,
7831,2022-08-03 10:36:05,False,12.0,eth,,
7836,2022-08-14 05:21:51,False,10.0,eth,,
7841,2022-07-28 14:08:41,False,6.75,eth,,
7856,2022-08-12 19:20:35,False,7.77,eth,,
7860,2022-07-07 14:36:54,False,528.0,eth,,
7868,2022-08-16 01:47:47,False,4.39,eth,,
7880,2022-06-22 18:55:02,False,16.0,eth,,
7891,2022-08-06 09:06:41,False,10.0,eth,,
7896,2022-07-14 13:12:52,False,12.0,eth,,
7905,2022-08-03 21:33:37,False,60.0,eth,,
7906,2022-07-03 23:15:28,False,12.0,eth,,
7920,2022-08-03 21:25:21,False,11.0,eth,,
7925,2022-06-30 17:30:10,False,10.0,eth,,
7948,2022-07-01 13:19:13,False,7.99,eth,,
7989,2022-08-09 19:25:25,False,9.99,eth,,
7995,2022-08-17 11:22:13,False,7.2,eth,,
8013,2022-08-08 01:13:36,False,4.9,eth,,
8062,2022-08-17 16:11:12,False,4.44,eth,,
8075,2022-08-13 22:27:31,False,9.9,eth,,
8212,2022-07-22 12:36:04,False,19.069,eth,,
8251,2022-08-16 10:37:15,False,3.65,eth,,
8255,2022-07-29 03:15:36,False,25.0,eth,,
8263,2022-08-06 22:03:28,False,20.0,eth,,
8303,2022-08-13 19:25:30,False,3.249,eth,,
8325,2022-07-24 17:51:40,False,9.0,eth,,
8361,2022-08-14 17:01:13,False,2.95,eth,,
8367,2022-07-21 03:30:21,False,6.66,eth,,
8368,2022-07-23 23:51:34,False,6.4,eth,,
8370,2022-07-23 22:02:11,False,5.7,eth,,
8451,2022-08-04 16:10:17,False,16.0,eth,,
8539,2022-07-24 19:49:57,False,4.2,eth,,
8546,2022-08-04 05:49:14,False,15.99,eth,,
8564,2022-08-15 14:30:42,False,3.16,eth,,
8570,2022-08-17 13:07:06,False,2.7,eth,,
8571,2022-07-19 09:00:16,False,6.0,eth,,
8590,2022-08-13 18:39:38,False,15.5,eth,,
8600,2022-07-27 23:13:40,False,8600.0,eth,,
8604,2022-08-05 22:55:58,False,3.99,eth,,
8646,2022-08-15 22:58:40,False,3.4,eth,,
8669,2022-08-07 19:06:05,False,4.2,eth,,
8689,2022-08-16 11:36:28,False,5.0,eth,,
8692,2022-07-25 11:48:18,False,5.55,eth,,
8695,2022-07-28 23:55:25,False,3.99,eth,,
8703,2022-08-13 03:07:27,False,6.9,eth,,
8705,2022-07-25 11:47:21,False,5.55,eth,,
8716,2022-08-03 07:42:05,False,13.47,eth,,
8752,2022-08-09 18:39:37,False,25.0,eth,,
8762,2022-08-04 16:11:23,False,16.0,eth,,
8837,2022-07-20 12:21:40,False,9.0,eth,,
8839,2022-08-14 18:42:39,False,3.5,eth,,
8847,2022-07-19 17:10:19,False,9.88,eth,,
8864,2022-08-02 16:59:01,False,13.0,eth,,
8905,2022-08-13 13:35:54,False,3.9,eth,,
8959,2022-08-05 08:38:48,False,5.25,eth,,
8987,2022-08-17 01:43:10,False,3.5,eth,,
9009,2022-08-13 14:35:36,False,10.1,eth,,
9010,2022-07-29 12:09:40,False,13.8,eth,,
9031,2022-08-12 20:54:54,False,10.0,eth,,
9043,2022-08-17 15:59:05,False,4.9,eth,,
9065,2022-08-15 10:23:37,False,4.95,eth,,
9076,2022-08-15 10:07:52,False,7.77,eth,,
9112,2022-07-25 12:02:11,False,6.99,eth,,
9141,2022-08-01 16:34:22,False,5.0,eth,,
9194,2022-08-03 01:17:52,False,925.0,eth,,
9212,2022-08-12 13:20:09,False,172.0,eth,,
9241,2022-08-14 15:50:36,False,4.0,eth,,
9267,2022-08-16 09:17:25,False,8.0,eth,,
9276,2022-08-17 06:52:12,False,9.9,eth,,
9288,2022-07-27 08:18:28,False,6.0,eth,,
9373,2022-08-11 09:07:04,False,3.75,eth,,
9381,2022-07-21 07:50:12,False,4.3,eth,,
9425,2022-07-27 11:12:02,False,4.28,eth,,
9428,2022-08-11 22:50:04,False,5.5,eth,,
9429,2022-08-16 10:42:08,False,3.0,eth,,
9442,2022-07-05 05:08:03,False,11.0,eth,,
9450,2022-07-25 13:36:59,False,10.0,eth,,
9483,2022-08-02 22:33:08,False,5.5,eth,,
9522,2022-07-31 09:09:15,False,500.0,eth,,
9558,2022-08-04 19:01:36,False,11.9,eth,,
9586,2022-07-14 13:11:49,False,12.0,eth,,
9591,2022-08-13 10:51:55,False,4.69,eth,,
9611,2022-08-05 08:37:21,False,8.45,eth,,
9660,2022-08-13 18:37:48,False,15.0,eth,,
9689,2022-07-21 03:30:45,False,5.47,eth,,
9738,2022-08-13 09:01:29,False,6.0,eth,,
9798,2022-08-11 12:30:07,False,7.0,eth,,
9826,2022-08-17 10:29:08,False,15.0,eth,,
9876,2022-08-16 16:38:39,False,2.69,eth,,
9922,2022-08-11 13:21:39,False,4.8,eth,,
9953,2022-08-12 14:36:27,False,7.762,eth,,
9957,2022-07-14 13:11:12,False,12.0,eth,,
9965,2022-08-16 05:01:41,False,3.29,eth,,
